Name,NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count,Cutoff Year,TOPSIS Score,TOPSIS Rank
Kaan Aykutsun,TUR,Boxing,0,0,1,0,0,1,2024,0.0,23451
Naz Cakiroglu,TUR,Boxing,0,0,0,2,2,2,2024,0.16483134845205752,397
Necat Ekinci,TUR,Boxing,0,0,1,0,0,1,2024,0.0,23451
Samet Gumus,TUR,Boxing,0,0,1,0,0,1,2024,0.0,23451
Onur Balkan,TUR,Cycling,0,0,1,0,0,1,2024,0.0,23451
Ahmet Orken,TUR,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Burak Abay,TUR,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Onur Balkan,TUR,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Enver Yildirim,TUR,Fencing,0,0,1,0,0,1,2024,0.0,23451
Irem Karamete,TUR,Fencing,0,0,1,0,0,1,2024,0.0,23451
Nisanur Erbil,TUR,Fencing,0,0,1,0,0,1,2024,0.0,23451
Bilal Ciloglu,TUR,Judo,0,0,1,0,0,1,2024,0.0,23451
Fidan Ogel,TUR,Judo,0,0,2,0,0,2,2024,0.001125347976850006,12106
Gulkader Senturk,TUR,Judo,0,0,1,0,0,1,2024,0.0,23451
Ibrahim Tataroglu,TUR,Judo,0,0,2,0,0,2,2024,0.001125347976850006,12106
Kayra Ozdemir,TUR,Judo,0,0,2,0,0,2,2024,0.001125347976850006,12106
Kayra Sayit,TUR,Judo,0,0,1,0,0,1,2024,0.0,23451
Mihael Zgank,TUR,Judo,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Mihrac Akkus,TUR,Judo,0,0,1,0,0,1,2024,0.0,23451
Muhammed Demirel,TUR,Judo,0,0,2,0,0,2,2024,0.001125347976850006,12106
Salih Yildiz,TUR,Judo,0,0,2,0,0,2,2024,0.001125347976850006,12106
Tugce Beder,TUR,Judo,0,0,2,0,0,2,2024,0.001125347976850006,12106
Vedat Albayrak,TUR,Judo,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Ali Sofuoglu,TUR,Karate,1,0,0,0,1,1,2024,0.07998107834533921,6197
Dilara Bozan,TUR,Karate,0,0,1,0,0,1,2024,0.0,23451
Eray Samdan,TUR,Karate,0,0,0,1,1,1,2024,0.08614083160457776,2717
Meltem Hocaoglu,TUR,Karate,0,0,1,0,0,1,2024,0.0,23451
Merve Coban,TUR,Karate,1,0,0,0,1,1,2024,0.07998107834533921,6197
Serap Ozcelik,TUR,Karate,0,0,1,0,0,1,2024,0.0,23451
Ugur Aktas,TUR,Karate,1,0,0,0,1,1,2024,0.07998107834533921,6197
Batur Albayrak,TUR,"Marathon Swimming, Swimming",0,0,2,0,0,2,2024,0.001125347976850006,12106
Kuzey Tuncelli,TUR,"Marathon Swimming, Swimming",0,0,3,0,0,3,2024,0.0022482243524647905,8771
Bugra Unal,TUR,Modern Pentathlon,0,0,1,0,0,1,2024,0.0,23451
Ilke Ozyuksel,TUR,Modern Pentathlon,0,0,2,0,0,2,2024,0.001125347976850006,12106
Elis Ozbay,TUR,Rowing,0,0,1,0,0,1,2024,0.0,23451
Onat Kazakli,TUR,Rowing,0,0,1,0,0,1,2024,0.0,23451
Alican Kaynar,TUR,Sailing,0,0,4,0,0,4,2024,0.00336863300103117,7824
Ates Cinar,TUR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Beste Kaynakci,TUR,Sailing,0,0,2,0,0,2,2024,0.001125347976850006,12106
Cavit Biriz,TUR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Deniz Cinar,TUR,Sailing,0,0,2,0,0,2,2024,0.001125347976850006,12106
Derin Atakan,TUR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Dilara Uralp,TUR,Sailing,0,0,2,0,0,2,2024,0.001125347976850006,12106
Ecem Guzel,TUR,Sailing,0,0,2,0,0,2,2024,0.001125347976850006,12106
Lara Nalbantoglu,TUR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Merve Vatan,TUR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Okyanus Arikan,TUR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Yalcin Citak,TUR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Ilayda Tarhan,TUR,Shooting,0,0,2,1,1,3,2024,0.08617032393523026,1642
Ismail Keles,TUR,Shooting,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Oguzhan Tuzun,TUR,Shooting,0,0,1,0,0,1,2024,0.0,23451
Omer Akgun,TUR,Shooting,0,0,2,0,0,2,2024,0.001125347976850006,12106
Ozgur Varlik,TUR,Shooting,0,0,1,0,0,1,2024,0.0,23451
Pelin Kaya,TUR,Shooting,0,0,1,0,0,1,2024,0.0,23451
Sena Can,TUR,Shooting,0,0,1,0,0,1,2024,0.0,23451
Simal Yilmaz,TUR,Shooting,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Yusuf Dikec,TUR,Shooting,0,0,2,1,1,3,2024,0.08617032393523026,1642
Baturalp Unlu,TUR,Swimming,0,0,1,0,0,1,2024,0.0,23451
Beril Bocekler,TUR,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Berkay Ogretir,TUR,Swimming,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Berke Saka,TUR,Swimming,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Can Gures,TUR,Swimming,0,0,1,0,0,1,2024,0.0,23451
Defne Tacyildiz,TUR,Swimming,0,0,1,0,0,1,2024,0.0,23451
Deniz Ertan,TUR,Swimming,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Ecem Donmez,TUR,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Gizem Guvenc,TUR,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Huseyin Sakci,TUR,Swimming,0,0,1,0,0,1,2024,0.0,23451
Merve Tuncel,TUR,Swimming,0,0,4,0,0,4,2024,0.00336863300103117,7824
Naz Ozdemir,TUR,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Viktoria Gunes,TUR,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Yigit Aslan,TUR,Swimming,0,0,1,0,0,1,2024,0.0,23451
Zehra Bilgin,TUR,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Sibel Altinkaya,TUR,Table Tennis,0,0,1,0,0,1,2024,0.0,23451
Hakan Recber,TUR,Taekwondo,1,0,1,0,1,2,2024,0.07998989387663208,5344
Kubra Ilgun,TUR,Taekwondo,1,0,1,0,1,2,2024,0.07998989387663208,5344
Kutalmis Atesli,TUR,Taekwondo,0,0,1,0,0,1,2024,0.0,23451
Merve Dincel,TUR,Taekwondo,0,0,1,0,0,1,2024,0.0,23451
Nafia Kus,TUR,Taekwondo,1,0,1,0,1,2,2024,0.07998989387663208,5344
Nur Tatar,TUR,Taekwondo,1,0,1,1,2,3,2024,0.12302275581903993,1107
Rukiye Yildirim,TUR,Taekwondo,0,0,1,0,0,1,2024,0.0,23451
Asli Kalac,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Beyza Arici,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Cansu Ozbay,TUR,Volleyball,0,0,2,0,0,2,2024,0.001125347976850006,12106
Derya Cebecioglu,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Ebrar Karakurt,TUR,Volleyball,0,0,2,0,0,2,2024,0.001125347976850006,12106
Eda Erdem,TUR,Volleyball,0,0,2,0,0,2,2024,0.001125347976850006,12106
Elif Sahin,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Gizem Orge,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Hande Baladin,TUR,Volleyball,0,0,2,0,0,2,2024,0.001125347976850006,12106
Ilkin Aydin,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Kubra Caliskan,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Meliha Diken,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Meliha Ismailoglu,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Meryem Boz,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Naz Aydemir,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Sebnem Akoz,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Seyma Ercan,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Teresa Vargas,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Tugba Senoglu,TUR,Volleyball,0,0,1,0,0,1,2024,0.0,23451
Zehra Gunes,TUR,Volleyball,0,0,2,0,0,2,2024,0.001125347976850006,12106
Furkan Ozbek,TUR,Weightlifting,0,0,1,0,0,1,2024,0.0,23451
Muhammed Ozbek,TUR,Weightlifting,0,0,1,0,0,1,2024,0.0,23451
Nuray Levent,TUR,Weightlifting,0,0,1,0,0,1,2024,0.0,23451
Ali Cengiz,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Burhan Akbudak,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Buse Cavusoglu,TUR,Wrestling,1,0,0,0,1,1,2024,0.07998107834533921,6197
Cenk Ildem,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Enes Basar,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Evin Demirhan,TUR,Wrestling,0,0,2,0,0,2,2024,0.001125347976850006,12106
Hamza Bakir,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Ibrahim Ciftci,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Kerem Kamal,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Nesrin Bas,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Osman Gocen,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Riza Kayaalp,TUR,Wrestling,1,0,0,0,1,1,2024,0.07998107834533921,6197
Suleyman Atli,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Suleyman Karadeniz,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Taha Akgul,TUR,Wrestling,2,0,0,0,2,2,2024,0.15218626901784485,725
Yasemin Adar,TUR,Wrestling,1,0,2,0,1,3,2024,0.08001191193606552,4985
Zeyne Yetgil,TUR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Hepoiteloto Maibuca,TUV,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Matie Stanley,TUV,Athletics,0,0,1,0,0,1,2024,0.0,23451
Temalini Manatoa,TUV,Athletics,0,0,1,0,0,1,2024,0.0,23451
Mariam Alfarsi,UAE,Athletics,0,0,1,0,0,1,2024,0.0,23451
Mohamed Alhammadi,UAE,Athletics,0,0,1,0,0,1,2024,0.0,23451
Mohamed Ali,UAE,Athletics,0,0,1,0,0,1,2024,0.0,23451
Safia Al,UAE,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Ahmed Al,UAE,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Aziz Al,UAE,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Mohd Al,UAE,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Aram Grigorian,UAE,Judo,0,0,1,0,0,1,2024,0.0,23451
Dzhafar Kostoev,UAE,Judo,0,0,1,0,0,1,2024,0.0,23451
Ivan Remarenco,UAE,Judo,0,0,2,0,0,2,2024,0.001125347976850006,12106
Khorloodoi Bishrelt,UAE,Judo,0,0,1,0,0,1,2024,0.0,23451
Magomedomar Magomedomarov,UAE,Judo,0,0,1,0,0,1,2024,0.0,23451
Narmandakh Bayanmunkh,UAE,Judo,0,0,1,0,0,1,2024,0.0,23451
Nugzari Tatalashvili,UAE,Judo,0,0,1,0,0,1,2024,0.0,23451
Victor Scvortov,UAE,Judo,0,0,2,0,0,2,2024,0.001125347976850006,12106
Saif Bin,UAE,Shooting,0,0,1,0,0,1,2024,0.0,23451
Maha Alshehhi,UAE,Swimming,0,0,1,0,0,1,2024,0.0,23451
Yousuf Almatrooshi,UAE,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Mohamed Khalifa,UAR,Water Polo,0,0,1,0,0,1,2024,0.0,23451
Albert Chemutai,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Belinda Chemutai,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Chemengich Chelangat,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Esther Chebet,UGA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Filex Chemongesi,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Fred Musobo,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Gracious Orogot,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Halimah Nakaayi,UGA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Immaculate Chemutai,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Jacob Kiplimo,UGA,Athletics,1,0,4,0,1,5,2024,0.08009550042988582,4803
Joshua Cheptegei,UGA,Athletics,0,2,3,1,3,6,2024,0.1904312695120307,259
Joy Cheptoyek,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Juliet Chekwel,UGA,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Leni Shida,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Leonard Chemutai,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Martin Kiprotich,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Mercyline Chelangat,UGA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Oscar Chelimo,UGA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Peruth Chemutai,UGA,Athletics,0,1,1,1,2,3,2024,0.1253356995428745,835
Prisca Chesang,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Rebecca Cheptegei,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Ronald Musagala,UGA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Rotich Kwemoi,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Sarah Chelangat,UGA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Stella Chesang,UGA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Stephen Kiprotich,UGA,Athletics,0,1,2,0,1,3,2024,0.08061418507335612,3400
Stephen Kissa,UGA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Tom Dradriga,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Victor Kiplangat,UGA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Winnie Nanyondo,UGA,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Catherine Nanziri,UGA,Boxing,0,0,1,0,0,1,2024,0.0,23451
David Ssemujju,UGA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Shadiri Bwogi,UGA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Charles Kagimu,UGA,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Kathleen Noble,UGA,Rowing,0,0,2,0,0,2,2024,0.001125347976850006,12106
Anna Muzito,UGA,Swimming,0,0,1,0,0,1,2024,0.0,23451
Kirabo Namutebi,UGA,Swimming,0,0,1,0,0,1,2024,0.0,23451
Ogola Ambala,UGA,Swimming,0,0,1,0,0,1,2024,0.0,23451
Ssuubi Ssengonzi,UGA,Swimming,0,0,1,0,0,1,2024,0.0,23451
Anastasiia Pavlova,UKR,Archery,0,0,2,0,0,2,2024,0.001125347976850006,12106
Lidiia Sichenikova,UKR,Archery,0,0,2,0,0,2,2024,0.001125347976850006,12106
Mykhailo Usach,UKR,Archery,0,0,2,0,0,2,2024,0.001125347976850006,12106
Oleksii Hunbin,UKR,Archery,0,0,2,0,0,2,2024,0.001125347976850006,12106
Veronika Marchenko,UKR,Archery,0,0,7,0,0,7,2024,0.006715091345500642,7040
Anna Lashchevska,UKR,Artistic Gymnastics,0,0,6,0,0,6,2024,0.005602062620190318,7190
Diana Varinska,UKR,Artistic Gymnastics,0,0,5,0,0,5,2024,0.004486577798026189,7417
Igor Radivilov,UKR,Artistic Gymnastics,0,0,15,0,0,15,2024,0.015531367405302279,6780
Illia Kovtun,UKR,Artistic Gymnastics,0,0,16,1,1,17,2024,0.08773838654863345,1392
Nazar Chepurnyi,UKR,Artistic Gymnastics,0,0,8,0,0,8,2024,0.007825667853144012,6934
Oleg Verniaiev,UKR,Artistic Gymnastics,0,0,9,0,0,9,2024,0.008933796023490183,6862
Petro Pakhniuk,UKR,Artistic Gymnastics,0,0,8,0,0,8,2024,0.007825667853144012,6934
Radomyr Stelmakh,UKR,Artistic Gymnastics,0,0,8,0,0,8,2024,0.007825667853144012,6934
Yevgen Yudenkov,UKR,Artistic Gymnastics,0,0,8,0,0,8,2024,0.007825667853144012,6934
Alina Shynkarenko,UKR,Artistic Swimming,1,0,0,0,1,1,2024,0.07998107834533921,6197
Anastasiya Savchuk,UKR,Artistic Swimming,2,0,0,0,2,2,2024,0.15218626901784485,725
Kateryna Reznik,UKR,Artistic Swimming,1,0,0,0,1,1,2024,0.07998107834533921,6197
Kseniya Sydorenko,UKR,Artistic Swimming,1,0,0,0,1,1,2024,0.07998107834533921,6197
Marta Fiedina,UKR,Artistic Swimming,2,0,0,0,2,2,2024,0.15218626901784485,725
Maryna Aleksiiva,UKR,Artistic Swimming,1,0,1,0,1,2,2024,0.07998989387663208,5344
Vladyslava Aleksiiva,UKR,Artistic Swimming,1,0,1,0,1,2,2024,0.07998989387663208,5344
Yelyzaveta Yakhno,UKR,Artistic Swimming,1,0,0,0,1,1,2024,0.07998107834533921,6197
Alina Lohvynenko,UKR,Athletics,0,0,5,0,0,5,2024,0.004486577798026189,7417
Anastasiya Bryzhina,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Andrii Protsenko,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Andriy Protsenko,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Anna Ryzhykova,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Artur Felfner,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Bohdan-ivan Horodyskyy,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Danylo Danylenko,UKR,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Darya Mykhaylova,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Eduard Zabuzhenko,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Hanna Shevchuk,UKR,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Hlib Piskunov,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Ihor Hlavan,UKR,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Ihor Musiyenko,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Iryna Gerashchenko,UKR,Athletics,1,0,1,0,1,2,2024,0.07998989387663208,5344
Iryna Klymets,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Iryna Novozhylova,UKR,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Ivan Banzeruk,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Ivan Losev,UKR,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Kateryna Klymyuk,UKR,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Lyudmila Olyanovska,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Mariia Sakharuk,UKR,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Mariya Mykolenko,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Maryan Zakalnytskyy,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Maryana Shostak,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Maryna Bekh-romanchuk,UKR,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Maryna Kylypko,UKR,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Mykhaylo Kokhan,UKR,Athletics,1,0,1,0,1,2,2024,0.07998989387663208,5344
Mykola Nyzhnyk,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Mykyta Barabanov,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Mykyta Nesterenko,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Nataliya Semenova,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Nataliya Strebkova,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Oleh Doroshchuk,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Oleksandr Pohorilko,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Oleksandr Sitkovskiy,UKR,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Olena Sobchuk,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Olha Golodna,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Olha Korsun,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Olha Saladukha,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Roman Kokoshko,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Serhii Svitlychnyi,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Serhiy Smelyk,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Tetyana Melnyk,UKR,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Valeriy Litaniuk,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Viktoriia Kaliuzhna,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Viktoriya Tkachuk,UKR,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Vitalii Butrym,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Vladyslav Lavskyy,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Vladyslav Mazur,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Yana Hladiychuk,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Yana Kachur,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Yaroslava Mahuchikh,UKR,Athletics,1,1,0,0,2,2,2024,0.12020334040778748,1340
Yevheniya Prokofyeva,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Yuliia Levchenko,UKR,Athletics,0,0,1,0,0,1,2024,0.0,23451
Yuliya Levchenko,UKR,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Artem Pochtarov,UKR,Badminton,0,0,2,0,0,2,2024,0.001125347976850006,12106
Maria Ulitina,UKR,Badminton,0,0,1,0,0,1,2024,0.0,23451
Polina Buhrova,UKR,Badminton,0,0,1,0,0,1,2024,0.0,23451
Aider Abduraimov,UKR,Boxing,0,0,1,0,0,1,2024,0.0,23451
Anna Lysenko,UKR,Boxing,0,0,1,0,0,1,2024,0.0,23451
Dmytro Lovchynskyi,UKR,Boxing,0,0,1,0,0,1,2024,0.0,23451
Mykola Butsenko,UKR,Boxing,0,0,2,0,0,2,2024,0.001125347976850006,12106
Oleksandr Khyzhniak,UKR,Boxing,0,1,0,1,2,2,2024,0.12531918289194635,943
Tsotne Rogava,UKR,Boxing,0,0,1,0,0,1,2024,0.0,23451
Yaroslav Khartsyz,UKR,Boxing,0,0,1,0,0,1,2024,0.0,23451
KATE,UKR,Breaking,0,0,1,0,0,1,2024,0.0,23451
KUZYA,UKR,Breaking,0,0,1,0,0,1,2024,0.0,23451
STEFANI,UKR,Breaking,0,0,1,0,0,1,2024,0.0,23451
Viktoriia Us,UKR,Canoe Slalom,0,0,5,0,0,5,2024,0.004486577798026189,7417
Anastasiia Chetverikova,UKR,Canoe Sprint,0,0,1,1,1,2,2024,0.08614942012677068,1959
Anastasiia Rybachok,UKR,Canoe Sprint,0,0,1,1,1,2,2024,0.08614942012677068,1959
Anastasiia Todorova,UKR,Canoe Sprint,0,0,2,0,0,2,2024,0.001125347976850006,12106
Dmytro Danylenko,UKR,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Dmytro Ianchuk,UKR,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Ihor Trunov,UKR,Canoe Sprint,0,0,2,0,0,2,2024,0.001125347976850006,12106
Ivan Semykin,UKR,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Liudmyla Kuklinovska,UKR,Canoe Sprint,0,0,2,0,0,2,2024,0.001125347976850006,12106
Liudmyla Luzan,UKR,Canoe Sprint,1,0,1,2,3,4,2024,0.19049594982378407,253
Mariia Kichasova-skoryk,UKR,Canoe Sprint,0,0,2,0,0,2,2024,0.001125347976850006,12106
Mariya Povkh,UKR,Canoe Sprint,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Oleh Kukharyk,UKR,Canoe Sprint,0,0,2,0,0,2,2024,0.001125347976850006,12106
Pavlo Altukhov,UKR,Canoe Sprint,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Yuliia Yuriichuk,UKR,Canoe Sprint,0,0,2,0,0,2,2024,0.001125347976850006,12106
Yurii Vandiuk,UKR,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Mariya Povkh,UKR,Canoeing,0,0,2,0,0,2,2024,0.001125347976850006,12106
Pavlo Altukhov,UKR,Canoeing,0,0,1,0,0,1,2024,0.0,23451
Yana Belomoina,UKR,Cycling,0,0,2,0,0,2,2024,0.001125347976850006,12106
Oleksandr Hudyma,UKR,Cycling Mountain Bike,0,0,1,0,0,1,2024,0.0,23451
Yana Belomoina,UKR,Cycling Mountain Bike,0,0,2,0,0,2,2024,0.001125347976850006,12106
Anatolii Budiak,UKR,Cycling Road,0,0,2,0,0,2,2024,0.001125347976850006,12106
Valeriya Kononenko,UKR,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Yuliia Biriukova,UKR,Cycling Road,0,0,2,0,0,2,2024,0.001125347976850006,12106
Liubov Basova,UKR,Cycling Track,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Olena Starikova,UKR,Cycling Track,0,0,2,1,1,3,2024,0.08617032393523026,1642
Anna Pysmenska,UKR,Diving,0,0,2,0,0,2,2024,0.001125347976850006,12106
Danylo Konovalov,UKR,Diving,0,0,1,0,0,1,2024,0.0,23451
Kirill Boliukh,UKR,Diving,0,0,1,0,0,1,2024,0.0,23451
Kseniia Bailo,UKR,Diving,0,0,1,0,0,1,2024,0.0,23451
Oleg Kolodiy,UKR,Diving,0,0,2,0,0,2,2024,0.001125347976850006,12106
Oleh Serbin,UKR,Diving,0,0,1,0,0,1,2024,0.0,23451
Oleksii Sereda,UKR,Diving,0,0,4,0,0,4,2024,0.00336863300103117,7824
Sofiia Lyskun,UKR,Diving,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Viktoriya Kesar,UKR,Diving,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Inna Logutenkova,UKR,Equestrian,0,0,1,0,0,1,2024,0.0,23451
Oleksandr Prodan,UKR,Equestrian,0,0,1,0,0,1,2024,0.0,23451
Alina Komashchuk,UKR,Fencing,0,1,2,1,2,4,2024,0.12536063516817986,790
Anatolii Herey,UKR,Fencing,0,0,1,0,0,1,2024,0.0,23451
Bogdan Nikishin,UKR,Fencing,0,0,2,0,0,2,2024,0.001125347976850006,12106
Darja Varfolomyeyeva,UKR,Fencing,0,0,1,0,0,1,2024,0.0,23451
Feybi Bezhura,UKR,Fencing,0,0,2,0,0,2,2024,0.001125347976850006,12106
