NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count
IRQ,Weightlifting,1,0,29,0,1,30
IRQ,Wrestling,0,0,23,0,0,23
ISL,Art Competitions,0,0,1,0,0,1
ISL,Athletics,1,0,117,1,2,119
ISL,Badminton,0,0,8,0,0,8
ISL,Gymnastics,0,0,25,0,0,25
ISL,Handball,0,0,88,14,14,102
ISL,Judo,1,0,14,0,1,15
ISL,Sailing,0,0,6,0,0,6
ISL,Shooting,0,0,6,0,0,6
ISL,Swimming,0,0,138,0,0,138
ISL,Triathlon,0,0,1,0,0,1
ISL,Water Polo,0,0,8,0,0,8
ISL,Weightlifting,0,0,7,0,0,7
ISL,Wrestling,0,0,2,0,0,2
ISR,Archery,0,0,5,0,0,5
ISR,Artistic Gymnastics,0,1,15,1,2,17
ISR,Artistic Swimming,0,0,4,0,0,4
ISR,Athletics,0,0,101,0,0,101
ISR,Badminton,0,0,5,0,0,5
ISR,Baseball/Softball,0,0,24,0,0,24
ISR,Basketball,0,0,12,0,0,12
ISR,Boxing,0,0,5,0,0,5
ISR,Canoeing,1,0,14,0,1,15
ISR,Cycling,0,0,4,0,0,4
ISR,Cycling Mountain Bike,0,0,2,0,0,2
ISR,Cycling Road,0,0,4,0,0,4
ISR,Cycling Track,0,0,2,0,0,2
ISR,Diving,0,0,3,0,0,3
ISR,Equestrian,0,0,13,0,0,13
ISR,Fencing,0,0,22,0,0,22
ISR,Football,0,0,51,0,0,51
ISR,Golf,0,0,1,0,0,1
ISR,Gymnastics,0,0,90,0,0,90
ISR,Judo,16,0,60,3,19,79
ISR,Marathon Swimming,0,0,2,0,0,2
ISR,Rhythmic Gymnastics,0,1,32,5,6,38
ISR,Sailing,2,2,63,1,5,68
ISR,Shooting,0,0,66,0,0,66
ISR,Surfing,0,0,2,0,0,2
ISR,Swimming,0,0,201,0,0,201
ISR,Synchronized Swimming,0,0,8,0,0,8
ISR,Table Tennis,0,0,1,0,0,1
ISR,Taekwondo,1,0,4,0,1,5
ISR,Tennis,0,0,20,0,0,20
ISR,Triathlon,0,0,4,0,0,4
ISR,Weightlifting,0,0,13,0,0,13
ISR,Wrestling,0,0,17,0,0,17
ISV,Archery,0,0,2,0,0,2
ISV,Athletics,0,0,63,0,0,63
ISV,Boxing,0,0,10,0,0,10
ISV,Cycling,0,0,2,0,0,2
ISV,Equestrianism,0,0,4,0,0,4
ISV,Fencing,0,0,6,0,0,6
ISV,Sailing,0,0,47,1,1,48
ISV,Shooting,0,0,23,0,0,23
ISV,Swimming,0,0,86,0,0,86
ISV,Weightlifting,0,0,1,0,0,1
ISV,Wrestling,0,0,4,0,0,4
ITA,3x3 Basketball,0,0,4,0,0,4
ITA,Archery,6,4,94,7,17,111
ITA,Art Competitions,2,5,175,7,14,189
ITA,Artistic Gymnastics,1,1,102,6,8,110
ITA,Artistic Swimming,0,0,21,0,0,21
ITA,Athletics,37,29,1125,19,85,1210
ITA,Badminton,0,0,4,0,0,4
ITA,Baseball,0,0,88,0,0,88
ITA,Baseball/Softball,0,0,15,0,0,15
ITA,Basketball,0,0,172,24,24,196
ITA,Beach Volleyball,0,0,34,2,2,36
ITA,Boxing,18,15,139,15,48,187
ITA,Breaking,0,0,1,0,0,1
ITA,Canoe Slalom,0,1,9,0,1,10
ITA,Canoe Sprint,0,0,7,3,3,10
ITA,Canoeing,6,8,157,9,23,180
ITA,Cycling,20,70,323,34,124,447
ITA,Cycling BMX Racing,0,0,3,0,0,3
ITA,Cycling Mountain Bike,0,0,8,0,0,8
ITA,Cycling Road,1,0,18,0,1,19
ITA,"Cycling Road, Cycling Track",0,0,10,0,0,10
ITA,Cycling Track,5,8,29,1,14,43
ITA,Diving,3,3,107,6,12,119
ITA,Equestrian,0,0,18,0,0,18
ITA,Equestrianism,20,10,247,16,46,293
ITA,Fencing,81,155,433,151,387,820
ITA,Football,34,14,192,0,48,240
ITA,Golf,0,0,11,0,0,11
ITA,Gymnastics,23,68,1254,18,109,1363
ITA,Hockey,0,0,33,0,0,33
ITA,Judo,9,5,100,4,18,118
ITA,Karate,1,1,3,0,2,5
ITA,Marathon Swimming,1,0,4,0,1,5
ITA,"Marathon Swimming, Swimming",0,0,5,0,0,5
ITA,Modern Pentathlon,6,4,82,4,14,96
ITA,Rhythmic Gymnastics,17,0,38,6,23,61
ITA,Rowing,74,56,392,67,197,589
ITA,Sailing,13,14,252,4,31,283
ITA,Shooting,12,18,334,19,49,383
ITA,Skateboarding,0,0,5,0,0,5
ITA,Softball,0,0,30,0,0,30
ITA,Sport Climbing,0,0,7,0,0,7
ITA,Surfing,0,0,2,0,0,2
ITA,Swimming,30,7,816,11,48,864
ITA,Synchronized Swimming,0,0,52,0,0,52
ITA,Table Tennis,0,0,22,0,0,22
ITA,Taekwondo,2,2,11,1,5,16
ITA,Tennis,2,2,131,0,4,135
ITA,Trampolining,0,0,3,0,0,3
ITA,Triathlon,0,0,32,0,0,32
ITA,Tug-Of-War,0,0,8,0,0,8
ITA,Volleyball,36,13,157,36,85,242
ITA,Water Polo,37,46,198,37,120,318
ITA,Weightlifting,8,5,83,6,19,102
ITA,Wrestling,11,7,147,4,22,169
IVB,Athletics,0,0,36,0,0,36
IVB,Sailing,0,0,11,0,0,11
IVB,Swimming,0,0,2,0,0,2
JAM,Artistic Gymnastics,0,0,1,0,0,1
JAM,Athletics,56,48,654,79,183,837
JAM,Badminton,0,0,1,0,0,1
JAM,Boxing,0,0,23,0,0,23
JAM,Cycling,1,0,34,0,1,35
JAM,Diving,0,0,4,0,0,4
JAM,Equestrianism,0,0,2,0,0,2
JAM,Gymnastics,0,0,4,0,0,4
JAM,Judo,0,0,2,0,0,2
JAM,Sailing,0,0,17,0,0,17
JAM,Shooting,0,0,2,0,0,2
JAM,Swimming,0,0,44,0,0,44
JAM,Table Tennis,0,0,6,0,0,6
JAM,Taekwondo,0,0,1,0,0,1
JAM,Triathlon,0,0,1,0,0,1
JAM,Weightlifting,0,0,5,0,0,5
JOR,Archery,0,0,1,0,0,1
JOR,Artistic Gymnastics,0,0,2,0,0,2
JOR,Athletics,0,0,23,0,0,23
JOR,Boxing,0,0,13,0,0,13
JOR,Equestrian,0,0,1,0,0,1
JOR,Equestrianism,0,0,4,0,0,4
JOR,Fencing,0,0,2,0,0,2
JOR,Judo,0,0,2,0,0,2
JOR,Karate,1,0,0,0,1,1
JOR,Shooting,0,0,17,0,0,17
JOR,Swimming,0,0,17,0,0,17
JOR,Table Tennis,0,0,6,0,0,6
JOR,Taekwondo,0,1,11,2,3,14
JOR,Triathlon,0,0,1,0,0,1
JOR,Wrestling,0,0,4,0,0,4
JPN,3x3 Basketball,0,0,8,0,0,8
JPN,Archery,8,0,104,3,11,115
JPN,Art Competitions,2,0,127,0,2,129
JPN,Artistic Gymnastics,3,9,118,4,16,134
JPN,Artistic Swimming,0,0,21,0,0,21
JPN,Athletics,10,8,885,16,34,919
JPN,Badminton,7,2,88,2,11,99
JPN,Baseball,44,0,48,20,64,112
JPN,Baseball/Softball,0,39,0,0,39,39
JPN,Basketball,0,0,151,12,12,163
JPN,Beach Volleyball,0,0,24,0,0,24
JPN,Boxing,5,3,77,0,8,85
JPN,Breaking,0,1,3,0,1,4
JPN,Canoe Slalom,0,0,11,0,0,11
JPN,Canoe Sprint,0,0,11,0,0,11
JPN,Canoeing,1,0,97,0,1,98
JPN,Cycling,3,0,164,3,6,170
JPN,Cycling BMX Freestyle,0,0,3,0,0,3
JPN,Cycling BMX Racing,0,0,4,0,0,4
JPN,Cycling Mountain Bike,0,0,3,0,0,3
JPN,Cycling Road,0,0,7,0,0,7
JPN,Cycling Track,0,0,45,1,1,46
JPN,Diving,0,0,110,1,1,111
JPN,Equestrian,4,0,34,0,4,38
JPN,Equestrianism,0,1,198,0,1,199
JPN,Fencing,8,9,209,9,26,235
JPN,Football,16,0,273,18,34,307
JPN,Golf,1,0,10,1,2,12
JPN,Gymnastics,54,65,1050,47,166,1216
JPN,Handball,0,0,111,0,0,111
JPN,Hockey,0,0,166,11,11,177
JPN,Judo,30,51,55,47,128,183
JPN,Karate,1,1,5,1,3,8
JPN,Marathon Swimming,0,0,4,0,0,4
JPN,Modern Pentathlon,0,0,50,1,1,51
JPN,Rhythmic Gymnastics,0,0,40,0,0,40
JPN,Rowing,0,0,188,0,0,188
JPN,Rugby Sevens,0,0,77,0,0,77
JPN,Sailing,2,0,132,4,6,138
JPN,Shooting,3,1,216,2,6,222
JPN,Skateboarding,1,5,11,3,9,20
JPN,Softball,14,15,15,15,44,59
JPN,Sport Climbing,1,0,5,2,3,8
JPN,Surfing,1,0,6,1,2,8
JPN,Swimming,56,30,839,41,127,966
JPN,Synchronized Swimming,30,0,26,22,52,78
JPN,Table Tennis,9,2,99,12,23,122
JPN,Taekwondo,1,0,10,0,1,11
JPN,Tennis,1,0,88,3,4,92
JPN,Trampoline Gymnastics,0,0,6,0,0,6
JPN,Trampolining,0,0,12,0,0,12
JPN,Triathlon,0,0,36,0,0,36
JPN,Volleyball,33,36,181,32,101,282
JPN,Water Polo,0,0,115,0,0,115
JPN,Weightlifting,10,2,106,3,15,121
JPN,Wrestling,20,45,176,22,87,263
KAZ,Archery,0,0,39,0,0,39
KAZ,Artistic Gymnastics,0,0,16,1,1,17
KAZ,Artistic Swimming,0,0,2,0,0,2
KAZ,Athletics,2,2,152,0,4,156
KAZ,Badminton,0,0,1,0,0,1
KAZ,Boxing,11,7,49,8,26,75
KAZ,Breaking,0,0,1,0,0,1
KAZ,Canoe Slalom,0,0,2,0,0,2
KAZ,Canoe Sprint,0,0,17,0,0,17
KAZ,Canoeing,0,0,68,0,0,68
KAZ,Cycling,0,1,39,1,2,41
KAZ,Cycling Road,0,0,7,0,0,7
KAZ,Cycling Track,0,0,5,0,0,5
KAZ,Diving,0,0,13,0,0,13
KAZ,Fencing,0,0,19,0,0,19
KAZ,Gymnastics,0,0,45,0,0,45
KAZ,Handball,0,0,14,0,0,14
KAZ,Judo,3,1,65,2,6,71
KAZ,Karate,2,0,3,0,2,5
KAZ,Marathon Swimming,0,0,1,0,0,1
KAZ,Modern Pentathlon,0,1,13,0,1,14
KAZ,Rhythmic Gymnastics,0,0,6,0,0,6
KAZ,Rowing,0,0,10,0,0,10
KAZ,Shooting,3,0,75,2,5,80
KAZ,Sport Climbing,0,0,2,0,0,2
KAZ,Swimming,0,1,73,0,1,74
KAZ,Synchronized Swimming,0,0,10,0,0,10
KAZ,Table Tennis,0,0,5,0,0,5
KAZ,Taekwondo,1,0,12,0,1,13
KAZ,Tennis,0,0,24,0,0,24
KAZ,Trampoline Gymnastics,0,0,1,0,0,1
KAZ,Trampolining,0,0,1,0,0,1
KAZ,Triathlon,0,0,7,0,0,7
KAZ,Volleyball,0,0,12,0,0,12
KAZ,Water Polo,0,0,74,0,0,74
KAZ,Weightlifting,7,6,24,5,18,42
KAZ,Wrestling,12,1,77,6,19,96
KEN,Archery,0,0,4,0,0,4
KEN,Athletics,33,41,435,46,120,555
KEN,Beach Volleyball,0,0,2,0,0,2
KEN,Boxing,5,1,59,1,7,66
KEN,Cycling,0,0,1,0,0,1
KEN,Fencing,0,0,1,0,0,1
KEN,Hockey,0,0,110,0,0,110
KEN,Judo,0,0,9,0,0,9
KEN,Rowing,0,0,2,0,0,2
KEN,Rugby Sevens,0,0,63,0,0,63
KEN,Sailing,0,0,4,0,0,4
KEN,Shooting,0,0,32,0,0,32
KEN,Swimming,0,0,17,0,0,17
KEN,Taekwondo,0,0,3,0,0,3
KEN,Volleyball,0,0,49,0,0,49
KEN,Weightlifting,0,0,9,0,0,9
KEN,Wrestling,0,0,7,0,0,7
KGZ,Athletics,0,0,36,0,0,36
KGZ,Boxing,0,0,12,1,1,13
KGZ,Canoeing,0,0,4,0,0,4
KGZ,Cycling,0,0,5,0,0,5
KGZ,Fencing,0,0,3,0,0,3
KGZ,Judo,1,0,16,0,1,17
KGZ,Modern Pentathlon,0,0,3,0,0,3
KGZ,Sailing,0,0,1,0,0,1
KGZ,Shooting,0,0,19,0,0,19
KGZ,Swimming,0,0,82,0,0,82
KGZ,Taekwondo,0,0,2,0,0,2
KGZ,Weightlifting,0,0,8,0,0,8
KGZ,Wrestling,6,0,43,4,10,53
KIR,Athletics,0,0,9,0,0,9
KIR,Judo,0,0,2,0,0,2
KIR,Weightlifting,0,0,6,0,0,6
KOR,Archery,10,68,40,12,90,130
KOR,Artistic Gymnastics,1,1,84,0,2,86
KOR,Artistic Swimming,0,0,2,0,0,2
KOR,Athletics,0,1,251,1,2,253
KOR,Badminton,14,12,96,14,40,136
KOR,Baseball,24,24,20,0,48,68
KOR,Baseball/Softball,0,0,24,0,0,24
KOR,Basketball,0,0,135,11,11,146
KOR,Boxing,11,3,93,7,21,114
KOR,Breaking,0,0,1,0,0,1
KOR,Canoe Sprint,0,0,1,0,0,1
KOR,Canoeing,0,0,48,0,0,48
KOR,Cycling,0,0,113,0,0,113
KOR,Cycling Road,0,0,3,0,0,3
KOR,Cycling Track,0,0,2,0,0,2
KOR,Diving,0,0,41,0,0,41
KOR,Equestrian,0,0,2,0,0,2
KOR,Equestrianism,0,0,54,0,0,54
KOR,Fencing,17,16,205,13,46,251
KOR,Football,18,0,160,0,18,178
KOR,Golf,0,1,16,0,1,17
KOR,Gymnastics,4,1,503,4,9,512
KOR,Handball,14,25,164,57,96,260
KOR,Hockey,0,0,177,48,48,225
KOR,Judo,31,11,106,19,61,167
KOR,Karate,0,0,1,0,0,1
KOR,Modern Pentathlon,2,0,37,0,2,39
KOR,Rhythmic Gymnastics,0,0,7,0,0,7
KOR,Rowing,0,0,65,0,0,65
KOR,Rugby Sevens,0,0,13,0,0,13
KOR,Sailing,0,0,45,0,0,45
KOR,Shooting,1,10,235,13,24,259
KOR,Sport Climbing,0,0,5,0,0,5
KOR,Swimming,1,1,277,3,5,282
KOR,Synchronized Swimming,0,0,11,0,0,11
KOR,Table Tennis,28,4,87,6,38,125
KOR,Taekwondo,8,14,6,3,25,31
KOR,Tennis,0,0,30,0,0,30
KOR,Triathlon,0,0,1,0,0,1
KOR,Volleyball,12,0,215,0,12,227
KOR,Water Polo,0,0,13,0,0,13
KOR,Weightlifting,5,3,116,5,13,129
KOR,Wrestling,14,11,125,11,36,161
KOS,Athletics,0,0,4,0,0,4
KOS,Boxing,0,0,2,0,0,2
KOS,Cycling,0,0,1,0,0,1
KOS,Judo,1,3,7,1,5,12
KOS,Shooting,0,0,2,0,0,2
KOS,Swimming,0,0,6,0,0,6
KOS,Wrestling,0,0,1,0,0,1
KSA,Archery,0,0,5,0,0,5
KSA,Athletics,0,0,108,1,1,109
KSA,Cycling,0,0,14,0,0,14
KSA,Equestrian,0,0,6,0,0,6
KSA,Equestrianism,5,0,23,0,5,28
KSA,Fencing,0,0,12,0,0,12
KSA,Football,0,0,52,0,0,52
KSA,Judo,0,0,5,0,0,5
KSA,Karate,0,0,0,1,1,1
KSA,Rowing,0,0,1,0,0,1
KSA,Shooting,0,0,15,0,0,15
KSA,Swimming,0,0,12,0,0,12
KSA,Table Tennis,0,0,3,0,0,3
KSA,Taekwondo,0,0,2,0,0,2
KSA,Weightlifting,0,0,9,0,0,9
KUW,Athletics,0,0,53,0,0,53
KUW,Boxing,0,0,3,0,0,3
KUW,Diving,0,0,8,0,0,8
KUW,Fencing,0,0,58,0,0,58
KUW,Football,0,0,51,0,0,51
KUW,Handball,0,0,26,0,0,26
KUW,Judo,0,0,24,0,0,24
KUW,Karate,0,0,1,0,0,1
KUW,Rowing,0,0,3,0,0,3
KUW,Sailing,0,0,1,0,0,1
KUW,Shooting,3,0,27,0,3,30
KUW,Swimming,0,0,39,0,0,39
KUW,Table Tennis,0,0,3,0,0,3
KUW,Taekwondo,0,0,1,0,0,1
KUW,Weightlifting,0,0,2,0,0,2
LAO,Archery,0,0,1,0,0,1
LAO,Athletics,0,0,30,0,0,30
LAO,Boxing,0,0,9,0,0,9
LAO,Cycling,0,0,1,0,0,1
LAO,Judo,0,0,2,0,0,2
LAO,Rhythmic Gymnastics,0,0,1,0,0,1
LAO,Shooting,0,0,6,0,0,6
LAO,Swimming,0,0,12,0,0,12
LAT,3x3 Basketball,0,4,4,0,4,8
LAT,Art Competitions,0,0,24,0,0,24
LAT,Athletics,1,0,157,4,5,162
LAT,Basketball,0,0,19,0,0,19
LAT,Beach Volleyball,2,0,12,0,2,14
LAT,Boxing,0,0,3,0,0,3
LAT,Canoe Sprint,0,0,1,0,0,1
LAT,Canoeing,0,0,18,2,2,20
LAT,Cycling,1,2,59,0,3,62
LAT,Cycling BMX Freestyle,0,0,1,0,0,1
LAT,Cycling BMX Racing,0,0,4,0,0,4
LAT,Cycling Mountain Bike,0,0,1,0,0,1
LAT,Cycling Road,0,0,5,0,0,5
LAT,Diving,0,0,1,0,0,1
LAT,Equestrian,0,0,2,0,0,2
LAT,Fencing,0,0,1,0,0,1
LAT,Football,0,0,11,0,0,11
LAT,Gymnastics,0,1,26,1,2,28
LAT,Judo,1,0,10,0,1,11
LAT,Karate,0,0,1,0,0,1
LAT,Modern Pentathlon,0,0,17,1,1,18
LAT,Rowing,0,0,8,0,0,8
LAT,Sailing,0,0,9,0,0,9
LAT,Shooting,0,0,20,1,1,21
LAT,Swimming,0,0,34,0,0,34
LAT,Table Tennis,0,0,1,0,0,1
LAT,Tennis,0,0,11,0,0,11
LAT,Weightlifting,2,0,20,1,3,23
LAT,Wrestling,0,0,18,1,1,19
LBA,Archery,0,0,1,0,0,1
LBA,Athletics,0,0,29,0,0,29
LBA,Cycling,0,0,14,0,0,14
LBA,Judo,0,0,8,0,0,8
LBA,Rowing,0,0,3,0,0,3
LBA,Shooting,0,0,1,0,0,1
LBA,Swimming,0,0,17,0,0,17
LBA,Table Tennis,0,0,1,0,0,1
LBA,Taekwondo,0,0,3,0,0,3
LBA,Volleyball,0,0,9,0,0,9
LBA,Weightlifting,0,0,8,0,0,8
LBN,Athletics,0,0,1,0,0,1
LBN,Fencing,0,0,1,0,0,1
LBN,Judo,0,0,2,0,0,2
LBN,Shooting,0,0,2,0,0,2
LBN,Swimming,0,0,4,0,0,4
LBN,Table Tennis,0,0,1,0,0,1
LBN,Taekwondo,0,0,1,0,0,1
LBN,Tennis,0,0,4,0,0,4
LBN,Weightlifting,0,0,1,0,0,1
LBR,Athletics,0,0,84,0,0,84
LBR,Boxing,0,0,4,0,0,4
LCA,Athletics,0,1,21,1,2,23
LCA,Sailing,0,0,6,0,0,6
LCA,Swimming,0,0,9,0,0,9
LES,Athletics,0,0,55,0,0,55
LES,Boxing,0,0,10,0,0,10
LES,Cycling,0,0,1,0,0,1
LES,Swimming,0,0,1,0,0,1
LES,Taekwondo,0,0,4,0,0,4
LIB,Athletics,0,0,29,0,0,29
LIB,Boxing,0,0,9,0,0,9
LIB,Canoeing,0,0,1,0,0,1
LIB,Cycling,0,0,13,0,0,13
LIB,Fencing,0,0,55,0,0,55
LIB,Judo,0,0,18,0,0,18
LIB,Rowing,0,0,1,0,0,1
LIB,Sailing,0,0,3,0,0,3
LIB,Shooting,0,0,26,0,0,26
LIB,Swimming,0,0,43,0,0,43
LIB,Table Tennis,0,0,3,0,0,3
LIB,Taekwondo,0,0,1,0,0,1
LIB,Weightlifting,0,0,12,1,1,13
LIB,Wrestling,2,0,20,1,3,23
LIE,Artistic Swimming,0,0,2,0,0,2
LIE,Athletics,0,0,33,0,0,33
LIE,Cycling,0,0,14,0,0,14
LIE,Cycling Mountain Bike,0,0,1,0,0,1
LIE,Equestrianism,0,0,1,0,0,1
LIE,Gymnastics,0,0,7,0,0,7
LIE,Judo,0,0,17,0,0,17
LIE,Shooting,0,0,16,0,0,16
LIE,Swimming,0,0,10,0,0,10
LIE,Tennis,0,0,2,0,0,2
LTU,3x3 Basketball,4,0,0,0,4,4
LTU,Artistic Gymnastics,0,0,10,0,0,10
LTU,Athletics,1,3,128,2,6,134
LTU,Badminton,0,0,3,0,0,3
LTU,Basketball,35,0,48,0,35,83
LTU,Beach Volleyball,0,0,2,0,0,2
LTU,Boxing,1,0,17,0,1,18
LTU,Breaking,0,0,0,1,1,1
LTU,Canoe Sprint,0,0,8,0,0,8
LTU,Canoeing,2,0,23,1,3,26
LTU,Cycling,1,0,80,0,1,81
LTU,Cycling Road,0,0,3,0,0,3
LTU,Cycling Track,0,0,10,0,0,10
LTU,Equestrian,0,0,2,0,0,2
LTU,Football,0,0,11,0,0,11
LTU,Gymnastics,0,0,23,0,0,23
LTU,Judo,0,0,9,0,0,9
LTU,Modern Pentathlon,1,1,20,3,5,25
LTU,Rhythmic Gymnastics,0,0,1,0,0,1
LTU,Rowing,5,0,40,2,7,47
LTU,Sailing,0,0,13,1,1,14
LTU,Shooting,0,1,7,0,1,8
LTU,Swimming,0,1,103,0,1,104
LTU,Table Tennis,0,0,5,0,0,5
LTU,Tennis,0,0,1,0,0,1
LTU,Weightlifting,1,0,6,0,1,7
LTU,Wrestling,2,0,18,0,2,20
LUX,Archery,0,0,12,0,0,12
LUX,Art Competitions,0,2,39,1,3,42
LUX,Athletics,0,2,106,0,2,108
LUX,Boxing,0,0,29,0,0,29
LUX,Canoeing,0,0,19,0,0,19
LUX,Cycling,0,0,72,0,0,72
LUX,Cycling Road,0,0,6,0,0,6
LUX,Equestrian,0,0,2,0,0,2
LUX,Fencing,0,0,58,0,0,58
LUX,Football,0,0,67,0,0,67
LUX,Gymnastics,0,0,433,0,0,433
LUX,Judo,0,0,4,0,0,4
LUX,Sailing,0,0,1,0,0,1
LUX,Shooting,0,0,22,0,0,22
LUX,Swimming,0,0,57,0,0,57
LUX,Table Tennis,0,0,11,0,0,11
LUX,Tennis,0,0,9,0,0,9
LUX,Triathlon,0,0,6,0,0,6
LUX,Water Polo,0,0,7,0,0,7
LUX,Weightlifting,0,0,13,1,1,14
LUX,Wrestling,0,0,18,0,0,18
MAD,Athletics,0,0,61,0,0,61
MAD,Boxing,0,0,12,0,0,12
MAD,Cycling,0,0,1,0,0,1
MAD,Judo,0,0,15,0,0,15
MAD,Swimming,0,0,25,0,0,25
MAD,Table Tennis,0,0,1,0,0,1
MAD,Tennis,0,0,8,0,0,8
MAD,Weightlifting,0,0,6,0,0,6
MAD,Wrestling,0,0,1,0,0,1
MAL,Athletics,0,0,13,0,0,13
MAL,Hockey,0,0,17,0,0,17
MAL,Shooting,0,0,5,0,0,5
MAL,Swimming,0,0,5,0,0,5
MAL,Weightlifting,0,0,5,0,0,5
MAR,Archery,0,0,1,0,0,1
MAR,Athletics,8,8,205,5,21,226
MAR,Basketball,0,0,12,0,0,12
MAR,Beach Volleyball,0,0,4,0,0,4
MAR,Boxing,4,0,88,0,4,92
MAR,Breaking,0,0,2,0,0,2
MAR,Canoe Slalom,0,0,4,0,0,4
MAR,Canoe Sprint,0,0,1,0,0,1
MAR,Canoeing,0,0,3,0,0,3
MAR,Cycling,0,0,20,0,0,20
MAR,Cycling BMX Racing,0,0,1,0,0,1
MAR,Cycling Road,0,0,3,0,0,3
MAR,Equestrian,0,0,10,0,0,10
MAR,Equestrianism,0,0,2,0,0,2
MAR,Fencing,0,0,33,0,0,33
MAR,Football,19,0,110,0,19,129
MAR,Golf,0,0,3,0,0,3
MAR,Gymnastics,0,0,49,0,0,49
MAR,Judo,0,0,34,0,0,34
MAR,Karate,0,0,1,0,0,1
MAR,Modern Pentathlon,0,0,2,0,0,2
MAR,Rowing,0,0,2,0,0,2
MAR,Sailing,0,0,2,0,0,2
MAR,Shooting,0,0,11,0,0,11
MAR,Skateboarding,0,0,1,0,0,1
MAR,Surfing,0,0,2,0,0,2
MAR,Swimming,0,0,13,0,0,13
MAR,Table Tennis,0,0,1,0,0,1
MAR,Taekwondo,0,0,20,0,0,20
MAR,Tennis,0,0,6,0,0,6
MAR,Triathlon,0,0,2,0,0,2
MAR,Weightlifting,0,0,12,0,0,12
MAR,Wrestling,0,0,42,0,0,42
MAS,Archery,0,0,30,0,0,30
MAS,Artistic Gymnastics,0,0,12,0,0,12
MAS,Athletics,0,0,69,0,0,69
MAS,Badminton,8,0,50,9,17,67
MAS,Boxing,0,0,3,0,0,3
MAS,Canoeing,0,0,1,0,0,1
MAS,Cycling,1,0,50,0,1,51
MAS,Cycling Road,0,0,1,0,0,1
MAS,Cycling Track,0,0,9,1,1,10
MAS,Diving,1,0,41,2,3,44
MAS,Fencing,0,0,4,0,0,4
MAS,Football,0,0,15,0,0,15
MAS,Golf,0,0,8,0,0,8
MAS,Gymnastics,0,0,9,0,0,9
MAS,Hockey,0,0,126,0,0,126
MAS,Judo,0,0,1,0,0,1
MAS,Sailing,0,0,13,0,0,13
MAS,Shooting,0,0,24,0,0,24
MAS,Swimming,0,0,99,0,0,99
MAS,Table Tennis,0,0,4,0,0,4
MAS,Taekwondo,0,0,4,0,0,4
MAS,Weightlifting,0,0,12,0,0,12
MAS,Wrestling,0,0,2,0,0,2
MAW,Archery,0,0,2,0,0,2
MAW,Athletics,0,0,48,0,0,48
MAW,Boxing,0,0,16,0,0,16
MAW,Cycling,0,0,17,0,0,17
MAW,Judo,0,0,1,0,0,1
MAW,Swimming,0,0,11,0,0,11
MDA,Archery,0,0,12,0,0,12
MDA,Athletics,0,0,72,0,0,72
MDA,Boxing,2,0,6,0,2,8
MDA,Canoe Sprint,2,0,8,0,2,10
MDA,Canoeing,0,0,6,2,2,8
MDA,Cycling,0,0,12,0,0,12
MDA,Equestrian,0,0,1,0,0,1
MDA,Judo,2,0,14,0,2,16
MDA,Shooting,0,0,7,1,1,8
MDA,Swimming,0,0,45,0,0,45
MDA,Table Tennis,0,0,1,0,0,1
MDA,Taekwondo,0,0,1,0,0,1
MDA,Tennis,0,0,1,0,0,1
MDA,Weightlifting,2,0,22,0,2,24
MDA,Wrestling,1,0,26,1,2,28
MDV,Athletics,0,0,35,0,0,35
MDV,Badminton,0,0,3,0,0,3
MDV,Swimming,0,0,19,0,0,19
MDV,Table Tennis,0,0,1,0,0,1
MEX,Archery,6,0,72,1,7,79
MEX,Art Competitions,0,0,18,0,0,18
MEX,Artistic Gymnastics,0,0,30,0,0,30
MEX,Artistic Swimming,0,0,13,0,0,13
MEX,Athletics,2,3,402,6,11,413
MEX,Badminton,0,0,6,0,0,6
MEX,Baseball/Softball,0,0,39,0,0,39
MEX,Basketball,11,0,73,0,11,84
MEX,Beach Volleyball,0,0,14,0,0,14
MEX,Boxing,8,2,90,4,14,104
MEX,Canoe Slalom,0,0,3,0,0,3
MEX,Canoe Sprint,0,0,4,0,0,4
MEX,Canoeing,0,0,64,0,0,64
MEX,Cycling,1,0,139,1,2,141
MEX,Cycling Mountain Bike,0,0,4,0,0,4
MEX,Cycling Road,0,0,3,0,0,3
MEX,Cycling Track,0,0,15,0,0,15
MEX,Diving,10,1,172,11,22,194
MEX,Equestrian,0,0,14,0,0,14
MEX,Equestrianism,12,4,168,1,17,185
MEX,Fencing,0,0,128,1,1,129
MEX,Football,22,16,168,0,38,206
MEX,Golf,0,0,11,0,0,11
MEX,Gymnastics,0,0,244,0,0,244
MEX,Hockey,0,0,34,0,0,34
MEX,Judo,0,0,32,1,1,33
MEX,Marathon Swimming,0,0,3,0,0,3
MEX,Modern Pentathlon,1,0,82,0,1,83
MEX,Polo,7,0,0,0,7,7
MEX,Rhythmic Gymnastics,0,0,6,0,0,6
MEX,Rowing,0,0,73,0,0,73
MEX,Sailing,0,0,70,0,0,70
MEX,Shooting,0,0,127,1,1,128
MEX,Surfing,0,0,1,0,0,1
MEX,Swimming,1,1,401,0,2,403
MEX,Synchronized Swimming,0,0,34,0,0,34
MEX,Table Tennis,0,0,7,0,0,7
MEX,Taekwondo,3,2,14,2,7,21
MEX,Tennis,0,0,33,0,0,33
