NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year,Total_Competitions
RSA,Wayne Snyman,0,0,0,0,1985,1
RSA,Wenda Nel,0,0,0,0,1988,1
RSA,Wian Roux,0,0,0,0,2002,1
RSA,Yanah Gerber,0,0,0,0,2001,1
RSA,Yaseen Margro,0,0,0,0,2000,1
RSA,Zain Davids,1,0,0,1,1997,2
RSA,Zakithi Nene,0,0,0,0,1998,4
RSA,Zenani Kraai,0,0,0,0,2000,1
RSA,Zeney Geldenhuys,0,0,0,0,2000,1
RSA,Zintle Mpupha,0,0,0,0,1993,1
RSA,de Kayla,0,0,0,0,1990,1
RSA,de Marlize,0,0,0,0,1994,1
RSA,de Stefan,0,0,0,0,1957,2
RSA,du Branco,0,0,0,0,1990,1
RSA,du Charlene,0,0,0,0,1987,2
RSA,du Edmund,0,0,0,0,1830,1
RSA,du Ethan,0,0,0,0,2003,1
RSA,le Chad,0,0,0,0,1992,3
RSA,van Ane,0,0,0,0,1997,1
RSA,van Chederick,0,0,0,0,1995,1
RSA,van Erik,0,0,0,0,1956,1
RSA,van Irvette,0,0,0,0,1987,2
RSA,van Jacque,0,0,0,0,2000,1
RSA,van Jo-ane,1,0,1,0,1997,1
RSA,van Jovan,0,0,0,0,1996,1
RSA,van Shilton,1,0,0,1,1999,1
RSA,van Wayde,0,0,0,0,1992,4
RWA,Alphonsine Agahozo,0,0,0,0,1996,1
RWA,Clementine Mukandanga,0,0,0,0,1985,1
RWA,Cyusa Peyre,0,0,0,0,2005,1
RWA,Diane Ingabire,0,0,0,0,2001,2
RWA,Eloi Maniraguha,0,0,0,0,1995,1
RWA,Eric Manizabayo,0,0,0,0,1997,1
RWA,John Hakizimana,0,0,0,0,1996,1
RWA,Lidwine Umuhoza,0,0,0,0,1999,1
RWA,Marthe Yankurije,0,0,0,0,1994,1
RWA,Moise Mugisha,0,0,0,0,1997,1
RWA,Tufaha Uwihoreye,0,0,0,0,1996,1
RWA,Yves Nimubona,0,0,0,0,1998,1
SAM,Alamanda Motuga,0,0,0,0,1994,1
SAM,Alex Rose,0,0,0,0,1991,2
SAM,Anne Cairns,0,0,0,0,1981,2
SAM,Ato Plodzicki-,0,0,0,0,1999,1
SAM,Don Opeloge,0,0,0,0,1999,1
SAM,Eroni Leilua,0,0,0,0,1993,1
SAM,Faustino Ah,0,0,0,0,2000,1
SAM,Gaku Akazawa,0,0,0,0,1990,1
SAM,Iuniarra Sipaia,0,0,0,0,1993,1
SAM,Kaiya Brown,0,0,0,0,2004,1
SAM,Lalomilo Lalomilo,0,0,0,0,1999,1
SAM,Leau Plodzicki-faoagali,0,0,0,0,1999,1
SAM,Motu Opetai,0,0,0,0,2001,1
SAM,Neueli Leitufia,0,0,0,0,2001,1
SAM,Paul Scanlan,0,0,0,0,1970,1
SAM,Peniamina Percival,0,0,0,0,1994,1
SAM,Rudolf Williams,0,0,0,0,1894,3
SAM,Samalulu Clifton,0,0,0,0,1999,1
SAM,Steve Onosai,0,0,0,0,2001,1
SAM,Telefoni Lima,0,0,0,0,1999,1
SAM,Tom Maiava,0,0,0,0,1999,1
SAM,Tuva'a Clifton,0,0,0,0,1997,4
SAM,Vaovasa Afa,0,0,0,0,1991,1
SAM,William Tai,0,0,0,0,1985,1
SEN,Adama Diatta,0,0,0,0,1988,1
SEN,Bineta Diongue,0,0,0,0,1988,1
SEN,Binta Diongue,0,0,0,0,1988,1
SEN,Bocar Diop,0,0,0,0,1997,1
SEN,Chiara Costa,0,0,0,0,1975,1
SEN,Combe Seck,0,0,0,0,1995,1
SEN,Francois Mendy,0,0,0,0,1999,2
SEN,Ibrahima Diaw,0,0,0,0,1992,2
SEN,Jeanne Boutbien,0,0,0,0,1999,1
SEN,Matthieu Seye,0,0,0,0,2002,1
SEN,Mbagnick Ndiaye,0,0,0,0,1993,2
SEN,Oumy Diop,0,0,0,0,2003,1
SEN,Pierre Bourhis,0,0,0,0,1995,1
SEN,Saly Sarr,0,0,0,0,2002,1
SEN,Steven Aimable,0,0,0,0,1999,1
SEN,Tidiane Diouf,0,0,0,0,1995,1
SEN,Yves Bourhis,0,0,0,0,1998,3
SEY,Dylan Sicobo,0,0,0,0,1997,1
SEY,Felicity Passon,0,0,0,0,1999,2
SEY,Khema Elizabeth,0,0,0,0,2005,1
SEY,Nantenaina Finesse,0,0,0,0,1996,1
SEY,Ned Azemia,0,0,0,0,1997,1
SEY,Rodney Govinden,0,0,0,0,1984,1
SEY,Simon Bachmann,0,0,0,0,1999,2
SGP,Adele Tan,0,0,0,0,1999,1
SGP,Amanda Ng,0,0,0,0,1994,1
SGP,Amita Berthier,0,0,0,0,2000,2
SGP,Brian Louis,0,0,0,0,2002,1
SGP,Caroline Chew,0,0,0,0,1994,2
SGP,Cecilia Low,0,0,0,0,1991,1
SGP,Chantal Liew,0,0,0,0,1998,1
SGP,Clarence Chew,0,0,0,0,1995,1
SGP,En Tan,0,0,0,0,2000,2
SGP,Freida Lim,0,0,0,0,1998,1
SGP,Hong Teh,0,0,0,0,1930,2
SGP,Hwee Gan,0,0,0,0,2003,3
SGP,Jessica Tan,0,0,0,0,1966,1
SGP,Jian Zeng,0,0,0,0,1996,1
SGP,Jin Tan,0,0,0,0,1969,2
SGP,Joan Poh,0,0,0,0,1991,1
SGP,Jonathan Chan,0,0,0,0,1997,1
SGP,Joseph Schooling,0,0,0,0,1995,2
SGP,Letitia Sim,0,0,0,0,2003,3
SGP,Levenia Sim,0,0,0,0,2006,2
SGP,Maximilian Maeder,1,0,0,1,2006,1
SGP,Mengyu Yu,0,0,0,0,1989,2
SGP,Min Lim,0,0,0,0,1998,1
SGP,Min Yeo,0,0,0,0,1999,2
SGP,Ryan Lo,0,0,0,0,1997,2
SGP,Shannon Tan,0,0,0,0,2004,1
SGP,Shanti Pereira,0,0,0,0,1996,3
SGP,Terry Hee,0,0,0,0,1995,1
SGP,Tianwei Feng,0,0,0,0,1986,2
SGP,Tikanah Abdul,0,0,0,0,2000,2
SGP,Wen Quah,0,0,0,0,1992,7
SGP,Ye Lin,0,0,0,0,1974,1
SGP,Yew Loh,0,0,0,0,1997,2
SKN,Amya Clarke,0,0,0,0,1999,1
SKN,Jason Rogers,0,0,0,0,1991,1
SKN,Naquille Harris,0,0,0,0,2002,1
SKN,Zahria Allers-liburd,0,0,0,0,2002,1
SLE,Frederick Harris,0,0,0,0,1984,1
SLE,Georgiana Sesay,0,0,0,0,2004,1
SLE,Joshua Wyse,0,0,0,0,2001,2
SLE,Olamide Sam,0,0,0,0,1999,1
SLE,Tity Dumbuya,0,0,0,0,2003,1
SLE,Vanessa Barrie,0,0,0,0,1996,1
SLO,Adrian Gomboc,0,0,0,0,1995,1
SLO,Aleksej Nikolic,0,0,0,0,1995,1
SLO,Alen Pajenk,0,0,0,0,1986,1
SLO,Alina Hocevar,0,0,0,0,2002,2
SLO,Alja Kozorog,0,0,0,0,1996,1
SLO,Alja Varagic,0,0,0,0,1990,1
SLO,Amra Pandzic,0,0,0,0,1989,1
SLO,Ana Abina,0,0,0,0,1997,1
SLO,Ana Belac,0,0,0,0,1997,1
SLO,Ana Gros,0,0,0,0,1991,1
SLO,Anamari Velensek,0,0,0,0,1991,1
SLO,Andreja Leski,1,1,0,0,1997,1
SLO,Anita Horvat,0,0,0,0,1996,2
SLO,Anja Osterman,0,0,0,0,1993,2
SLO,Anka Pogacnik,0,0,0,0,1991,1
SLO,Barbara Lazovic,0,0,0,0,1988,1
SLO,Benjamin Savsek,1,1,0,0,1987,3
SLO,Blaz Blagotinsek,0,0,0,0,1994,1
SLO,Blaz Janc,0,0,0,0,1996,1
SLO,Bojan Tokic,0,0,0,0,1981,2
SLO,Borut Mackovsek,0,0,0,0,1992,1
SLO,Darko Jorgic,0,0,0,0,1998,4
SLO,Dean Bombac,0,0,0,0,1989,1
SLO,Dejan Vincic,0,0,0,0,1986,1
SLO,Deni Kozul,0,0,0,0,1997,3
SLO,Dijana Dajic,0,0,0,0,2004,1
SLO,Domen Novak,0,0,0,0,1995,2
SLO,Edo Muric,0,0,0,0,1991,1
SLO,Ekaterina Vedeneeva,0,0,0,0,1994,2
SLO,Elizabeth Omoregie,0,0,0,0,1996,1
SLO,Ema Abina,0,0,0,0,1999,1
SLO,Ema Hrvatin,0,0,0,0,2000,1
SLO,Eugenia Bujak,0,0,0,0,1989,3
SLO,Eva Tercelj,0,0,0,0,1992,3
SLO,Gregor Hrovat,0,0,0,0,1994,1
SLO,Gregor Ropret,0,0,0,0,1989,1
SLO,Ian Gucek,0,0,0,0,2003,1
SLO,Ivan Zvegelj,0,0,0,0,2000,1
SLO,Jaka Blazic,0,0,0,0,1990,1
SLO,Jakob Cebasek,0,0,0,0,1991,1
SLO,Jan Kozamernik,0,0,0,0,1995,1
SLO,Jan Polanc,0,0,0,0,1992,1
SLO,Jan Tratnik,0,0,0,0,1990,3
SLO,Jani Kovacic,0,0,0,0,1992,1
SLO,Janja Garnbret,2,2,0,0,1999,2
SLO,Janja Segel,0,0,0,0,2001,4
SLO,Jure Dolenec,0,0,0,0,1988,1
SLO,Kaja Kajzer,0,0,0,0,2000,2
SLO,Katja Fain,0,0,0,0,2001,5
SLO,Klara Lukan,0,0,0,0,2000,3
SLO,Klemen Cebulj,0,0,0,0,1992,1
SLO,Klemen Ferlin,0,0,0,0,1989,1
SLO,Klemen Prepelic,0,0,0,0,1992,1
SLO,Konrad Trajkovic,0,0,0,0,1991,1
SLO,Kristjan Ceh,0,0,0,0,1999,2
SLO,Lia Apostolovski,0,0,0,0,2000,1
SLO,Lina Erzen,0,0,0,0,2006,1
SLO,Lucija Hribar,0,0,0,0,2001,6
SLO,Luka Doncic,0,0,0,0,1999,1
SLO,Luka Janezic,0,0,0,0,1995,1
SLO,Luka Mezgec,0,0,0,0,1988,1
SLO,Luka Potocar,0,0,0,0,2001,1
SLO,Luka Rupnik,0,0,0,0,1993,1
SLO,Luka Zelko,0,0,0,0,1994,2
SLO,Maja Mihalinec,0,0,0,0,1989,2
SLO,Maja Svetik,0,0,0,0,1996,1
SLO,Maja Vojnovic,0,0,0,0,1998,1
SLO,Martin Bau,0,0,0,0,1994,2
SLO,Marusa Mismas-zrimsek,0,0,0,0,1994,1
SLO,Marusa Stangar,0,0,0,0,1998,2
SLO,Matej Gaber,0,0,0,0,1991,1
SLO,Matej Mohoric,0,0,0,0,1994,1
SLO,Metka Lobnik,0,0,0,0,2001,1
SLO,Mia Krampl,0,0,0,0,2000,2
SLO,Miha Zarabec,0,0,0,0,1991,1
SLO,Mike Tobey,0,0,0,0,1994,1
SLO,Natasa Ljepoja,0,0,0,0,1996,1
SLO,Neja Filipic,0,0,0,0,1995,1
SLO,Nejc Cehte,0,0,0,0,1992,1
SLO,Neza Klancar,0,0,0,0,2000,3
SLO,Nik Mujanovic,0,0,0,0,2004,1
SLO,Nina Spreitzer,0,0,0,0,1998,1
SLO,Patrik Divkovic,0,0,0,0,1999,1
SLO,Peter Kauzer,0,0,0,0,1983,3
SLO,Pia Babnik,0,0,0,0,2004,2
SLO,Primoz Roglic,1,1,0,0,1989,2
SLO,Rok Mozic,0,0,0,0,2002,1
SLO,Saso Stalekar,0,0,0,0,1996,1
SLO,Spela Perse,0,0,0,0,1996,1
SLO,Spela Ponomarenko,0,0,0,0,1981,2
SLO,Stas Jovicic,0,0,0,0,2000,1
SLO,Tadej Pogacar,1,0,0,1,1998,1
SLO,Tamara Mavsar,0,0,0,0,1991,1
SLO,Tanja Zakelj,0,0,0,0,1988,2
SLO,Tilen Kodrin,0,0,0,0,1994,1
SLO,Tina Mrak,0,0,0,0,1988,2
SLO,Tina Sutej,0,0,0,0,1988,2
SLO,Tina Trstenjak,1,0,1,0,1990,1
SLO,Tine Urnaut,0,0,0,0,1988,1
SLO,Tjasa Pintar,0,0,0,0,1997,2
SLO,Tjasa Stanko,0,0,0,0,1997,1
SLO,Toncek Stern,0,0,0,0,1995,1
SLO,Toni Vodisek,1,0,1,0,2000,1
SLO,Urban Lesjak,0,0,0,0,1990,1
SLO,Urh Kastelic,0,0,0,0,1996,1
SLO,Uros Planinsic,0,0,0,0,1998,1
SLO,Urska Pintar,0,0,0,0,1985,2
SLO,Valentina Klemencic,0,0,0,0,2002,1
SLO,Veronika Macarol,0,0,0,0,1987,1
SLO,Vlatko Cancar,0,0,0,0,1997,1
SLO,Ziga Dimec,0,0,0,0,1993,1
SLO,Ziga Ravnikar,0,0,0,0,1999,3
SLO,Ziga Stern,0,0,0,0,1994,1
SLO,Ziva Dvorsak,0,0,0,0,1991,2
SLO,Zoran Dragic,0,0,0,0,1989,1
SMR,Alessandra Gasparelli,0,0,0,0,2004,1
SMR,Alessandra Perilli,2,0,1,1,1988,3
SMR,Arianna Valloni,0,0,0,0,2001,2
SMR,Giorgia Cesarini,0,0,0,0,2002,1
SMR,Loris Bianchi,0,0,0,0,2001,1
SMR,Marco Berti,1,0,1,0,1962,2
SMR,Nazem Amine,1,0,0,1,1927,2
SMR,Paolo Persoglia,0,0,0,0,1994,1
SOL,Isabella Millar,0,0,0,0,1859,1
SOL,Kini Lifu,0,0,0,0,1994,1
SOL,Richardson Iro,0,0,0,0,2000,1
SOL,Sharon Firisua,0,0,0,0,1993,2
SOM,Ahmed Ali,0,0,0,0,1990,1
SOM,Idow Hassan,0,0,0,0,1998,2
SRB,Adriana Vilagos,0,0,0,0,2004,1
SRB,Aleksa Avramovic,1,0,0,1,1994,1
SRB,Aleksandar Atanasijevic,0,0,0,0,1991,1
SRB,Aleksandar Kukolj,0,0,0,0,1991,3
SRB,Aleksandar Nedeljkovic,0,0,0,0,1982,1
SRB,Aleksandar Ratkov,1,0,0,1,1992,1
SRB,Aleksandra Crvendakic,0,0,0,0,1996,1
SRB,Aleksandra Katanic,0,0,0,0,1997,1
SRB,Aleksandra Krunic,0,0,0,0,1993,1
SRB,Aleksandra Perisic,1,0,1,0,2002,1
SRB,Aleksandra Uzelac,0,0,0,0,2004,1
SRB,Ana Bjelica,1,0,0,1,1992,1
SRB,Ana Dabovic,0,0,0,0,1989,1
SRB,Andrea Arsovic,0,0,0,0,1987,3
SRB,Andrej Barna,0,0,0,0,1998,6
SRB,Andria Micic,0,0,0,0,1996,1
SRB,Andrija Prlainovic,1,1,0,0,1987,1
SRB,Angela Dugalic,0,0,0,0,2001,2
SRB,Angelina Topic,0,0,0,0,2005,1
SRB,Anja Crevar,0,0,0,0,2000,4
SRB,Anja Obradovic,0,0,0,0,2000,1
SRB,Armin Sinancevic,0,0,0,0,1996,2
SRB,Asmir Kolasinac,0,0,0,0,1984,1
SRB,Bianka Busa,1,0,0,1,1994,2
SRB,Bogdan Bogdanovic,1,0,0,1,1922,1
SRB,Bojan Zdelar,0,0,0,0,2000,2
SRB,Bojana Drca,0,0,0,0,1988,1
SRB,Bojana Milenkovic,1,0,0,1,1997,2
SRB,Branislav Mitrovic,1,1,0,0,1985,1
SRB,Brankica Mihajlovic,1,0,0,1,1991,1
SRB,Caba Siladi,0,0,0,0,1990,1
SRB,Dajana Butulija,0,0,0,0,1986,1
SRB,Damir Mikec,2,1,1,0,1984,4
SRB,Dejan Davidovac,1,0,0,1,1995,1
SRB,Dejan Majstorovic,1,0,0,1,1988,2
SRB,Dimitrije Levajac,0,0,0,0,2001,2
SRB,Dorde Lazic,1,1,0,0,1996,1
SRB,Dragana Stankovic,0,0,0,0,1995,2
SRB,Dragana Tomasevic,0,0,0,0,1982,1
SRB,Drazen Luburic,0,0,0,0,1993,1
SRB,Dusan Domovic,1,0,0,1,1985,1
SRB,Dusan Lajovic,0,0,0,0,1990,1
SRB,Dusan Mandic,2,2,0,0,1994,2
SRB,Dusko Pijetlovic,1,1,0,0,1985,1
SRB,Elzan Bibic,0,0,0,0,1999,1
SRB,Fili Petrusev,1,0,0,1,,1
SRB,Filip Filipovic,1,1,0,0,1977,1
SRB,Georgij Tibilov,0,0,0,0,2000,1
SRB,Gojko Pijetlovic,1,1,0,0,1983,1
SRB,Hena Kurtagic,0,0,0,0,2004,1
SRB,Hetik Cabolov,0,0,0,0,1991,1
SRB,Ivana Jorovic,0,0,0,0,1997,1
SRB,Ivana Raca,0,0,0,0,1999,1
SRB,Ivana Spanovic,0,0,0,0,1990,2
SRB,Izabela Lupulesku,0,0,0,0,1999,1
SRB,Jasmina Milovanovic,0,0,0,0,1987,2
SRB,Jelena Blagojevic,1,0,0,1,1988,1
SRB,Jelena Brooks,0,0,0,0,1989,1
SRB,Jelena Eric,0,0,0,0,1996,1
SRB,Jovana Arsic,0,0,0,0,1992,2
SRB,Jovana Nogic,0,0,0,0,1997,1
SRB,Jovana Prekovic,1,1,0,0,1996,1
SRB,Jovana Stevanovic,0,0,0,0,1992,1
SRB,Justin Cvetkov,0,0,0,0,2007,2
SRB,Katarina Lazovic,0,0,0,0,1999,1
SRB,Lazar Kovacevic,0,0,0,0,1997,2
SRB,Lev Korneev,0,0,0,0,2005,1
SRB,Maja Aleksic,1,0,0,1,1997,2
SRB,Maja Ognjenovic,1,0,0,1,1984,2
SRB,Maja Skoric,0,0,0,0,1989,1
SRB,Marica Perisic,0,0,0,0,2000,3
SRB,Marija Dostanic,0,0,0,0,1999,1
SRB,Marija Vucenovic,0,0,0,0,1993,1
SRB,Marko Brankovic,0,0,0,0,1994,1
SRB,Marko Dragosavljevic,0,0,0,0,1994,2
SRB,Marko Guduric,1,0,0,1,1995,1
SRB,Marko Ivovic,0,0,0,0,1990,1
SRB,Marko Jevtovic,0,0,0,0,1987,1
SRB,Marko Novakovic,0,0,0,0,1989,2
SRB,Marko Podrascanin,0,0,0,0,1987,1
SRB,Martin Mackovic,0,0,0,0,1995,2
SRB,Masa Jankovic,0,0,0,0,2000,1
SRB,Mate Nemes,0,0,0,0,1993,2
SRB,Mihail Kajaia,0,0,0,0,1989,2
SRB,Mihailo Vasic,1,0,0,1,1993,2
SRB,Milan Aleksic,1,1,0,0,1962,1
SRB,Milena Rasic,1,0,0,1,1990,1
SRB,Milenko Sebic,1,0,0,1,1984,3
SRB,Milica Gardasevic,0,0,0,0,1998,1
SRB,Milica Mandic,1,1,0,0,1991,1
SRB,Milica Nikolic,0,0,0,0,1994,3
SRB,Milica Novakovic,0,0,0,0,1988,4
SRB,Milica Zabic,0,0,0,0,1994,2
SRB,Milorad Kapur,0,0,0,0,1991,1
SRB,Milos Cuk,1,1,0,0,1990,1
SRB,Milos Vasic,0,0,0,0,1991,1
SRB,Milutin Stefanovic,0,0,0,0,1985,3
SRB,Mina Popovic,1,0,0,1,1994,2
SRB,Miomir Kecmanovic,0,0,0,0,1999,1
SRB,Miran Kujundzic,0,0,0,0,1997,1
SRB,Nadija Smailbegovic,0,0,0,0,2001,1
SRB,Natalia Shadrina,0,0,0,0,1990,1
SRB,Nemanja Majdov,0,0,0,0,1996,3
SRB,Nemanja Masulovic,0,0,0,0,1995,1
SRB,Nemanja Ubovic,1,1,0,0,1991,1
SRB,Nemanja Vico,1,1,0,0,1994,1
SRB,Nevena Jovanovic,0,0,0,0,1990,2
SRB,Nikola Acin,0,0,0,0,1973,3
SRB,Nikola Dedovic,2,2,0,0,1992,2
SRB,Nikola Jaksic,2,2,0,0,1997,2
SRB,Nikola Jokic,1,0,0,1,1995,1
SRB,Nikola Jovic,1,0,0,1,2003,1
SRB,Nikola Jovovic,0,0,0,0,1992,1
SRB,Nikola Milutinov,1,0,0,1,1994,1
SRB,Nikolaj Pimenov,0,0,0,0,1958,1
SRB,Nina Radovanovic,0,0,0,0,2003,1
SRB,Nina Stojanovic,0,0,0,0,1996,3
SRB,Novak Djokovic,1,1,0,0,1987,3
SRB,Ognjen Dobric,1,0,0,1,1994,1
SRB,Ognjen Ilic,0,0,0,0,1998,1
SRB,Pavle Peric,0,0,0,0,1998,1
SRB,Petar Jaksic,1,1,0,0,2001,1
SRB,Petar Krsmanovic,0,0,0,0,1990,1
SRB,Radomir Drasovic,1,1,0,0,1997,1
SRB,Radoslav Filipovic,1,1,0,0,1997,1
SRB,Sanja Vukasinovic,0,0,0,0,1997,3
SRB,Sara Cirkovic,0,0,0,0,2004,1
SRB,Sara Lozo,0,0,0,0,1997,1
SRB,Sasa Cadjo,0,0,0,0,1989,1
SRB,Sasa Cado,0,0,0,0,1989,1
SRB,Sava Randelovic,2,2,0,0,1993,2
SRB,Silvija Popovic,1,0,0,1,1986,2
SRB,Sladjana Mirkovic,1,0,0,1,,1
SRB,Sonja Vasic,0,0,0,0,1989,1
SRB,Stefan Mitrovic,1,1,0,0,2002,1
SRB,Stefan Takov,0,0,0,0,2002,1
SRB,Strahinja Buncic,0,0,0,0,1996,2
SRB,Strahinja Rasovic,2,2,0,0,1992,2
SRB,Strahinja Stefanovic,0,0,0,0,1998,1
SRB,Strahinja Stojacic,0,0,0,0,1992,1
SRB,Tijana Bogdanovic,1,0,0,1,1998,1
SRB,Tijana Boskovic,1,0,0,1,1997,2
SRB,Tina Krajisnik,0,0,0,0,1991,2
SRB,Uros Kovacevic,0,0,0,0,1993,1
SRB,Uros Nikolic,0,0,0,0,1993,1
SRB,Uros Plavsic,1,0,0,1,1998,1
SRB,Vanja Marinkovic,1,0,0,1,1997,1
SRB,Vasilije Micic,1,0,0,1,1994,1
SRB,Velimir Stjepanovic,0,0,0,0,1993,5
SRB,Viktor Rasovic,1,1,0,0,1993,1
SRB,Vladimir Misovic,1,1,0,0,2001,1
SRB,Vladimir Torubarov,0,0,0,0,1993,2
SRB,Vuk Celic,0,0,0,0,1996,1
SRB,Vuk Todorovic,0,0,0,0,1998,1
SRB,Yvonne Anderson,0,0,0,0,1990,2
SRB,Zorana Arunovic,1,1,0,0,1986,5
SRB,Zsolt Peto,0,0,0,0,1953,2
SRB,Zurabi Datunashvili,1,0,0,1,1991,1
SRI,Abeykoon Mudiyanselage,0,0,0,0,1937,1
SRI,Aniqah Gaffoor,0,0,0,0,2004,1
SRI,Chamara Repiyallage,0,0,0,0,1992,1
SRI,Dharshana Singhapurage,0,0,0,0,1999,1
SRI,Dilhani Lekamge,0,0,0,0,1987,1
SRI,Ganga Senavirathne,0,0,0,0,2003,1
SRI,Gehani Elpitiya,0,0,0,0,2003,5
SRI,Kyle Abeysinghe,0,0,0,0,2000,1
SRI,Mathilda Karlsson,0,0,0,0,1984,1
SRI,Matthew Abeysinghe,0,0,0,0,1996,1
SRI,Niluka Karunaratne,0,0,0,0,1985,1
SRI,Nimali Waliwarsha,0,0,0,0,1989,1
SRI,Tehani Egodawela,0,0,0,0,1986,1
SRI,Tharushi Karunarathna,0,0,0,0,2004,1
SRI,Viren Nettasinghe,0,0,0,0,2003,1
SSD,Abraham Guem,0,0,0,0,1999,2
SSD,Bul Kuol,0,0,0,0,1997,1
SSD,Carlik Jones,0,0,0,0,1997,1
SSD,Jackson Makoi,0,0,0,0,2000,1
SSD,Jt Thor,0,0,0,0,2002,1
SSD,Khaman Maluach,0,0,0,0,2006,1
SSD,Kuany Kuany,0,0,0,0,2000,1
SSD,Lucia Moris,0,0,0,0,2000,2
SSD,Majok Deng,0,0,0,0,1993,1
SSD,Marial Shayok,0,0,0,0,1995,1
SSD,Nuni Omot,0,0,0,0,1994,1
SSD,Peter Jok,0,0,0,0,1994,1
SSD,Sunday Dech,0,0,0,0,1994,1
SSD,Wenyen Gabriel,0,0,0,0,1997,1
STP,D'jamila Tavares,0,0,0,0,1994,1
STP,Gorete Semedo,0,0,0,0,1996,1
STP,Roque Fernandes,0,0,0,0,1998,2
STP,da Buly,0,0,0,0,1991,2
STP,de Roldeney,0,0,0,0,1994,1
SUD,Abdalla Ahmed,0,0,0,0,1983,1
SUD,Abobakr Abass,0,0,0,0,1998,1
SUD,Esraa Khogali,0,0,0,0,1992,1
SUD,Haneen Ibrahim,0,0,0,0,2000,1
SUD,Mohamed Abdalrasool,0,0,0,0,1993,1
SUD,Suliman Koumi,0,0,0,0,1994,1
SUD,Yaseen Abdalla,0,0,0,0,2001,1
SUD,Ziyad Saleem,0,0,0,0,2003,1
SUI,Adrian Heidrich,0,0,0,0,1994,1
SUI,Adrien Briffod,0,0,0,0,1994,1
SUI,Albane Valenzuela,0,0,0,0,1997,2
SUI,Alena Marx,0,0,0,0,2000,4
SUI,Alessandra Keller,0,0,0,0,1996,1
SUI,Alex Vogel,0,0,0,0,1999,1
SUI,Alexandre Dallenbach,0,0,0,0,1991,1
SUI,Alexis Bayard,0,0,0,0,1996,1
SUI,Aline Seitz,0,0,0,0,1997,2
SUI,Andrea Salvisberg,0,0,0,0,1989,2
SUI,Andrin Gulich,1,0,0,1,1999,2
SUI,Andrina Hodel,0,0,0,0,2000,1
SUI,Andrina Suter,0,0,0,0,1992,1
SUI,Angelica Moser,0,0,0,0,1997,2
SUI,Anna Jurt,0,0,0,0,2001,1
SUI,Annik Kaelin,0,0,0,0,2000,1
SUI,Annina Fahr,0,0,0,0,1993,2
SUI,Anouk Verge-depre,1,0,0,1,1992,1
SUI,Antonio Djakovic,0,0,0,0,2002,8
SUI,Audrey Gogniat,1,0,0,1,2002,1
SUI,Audrey Werro,0,0,0,0,2004,1
SUI,Barnabe Delarze,0,0,0,0,1994,1
SUI,Beat Mandli,0,0,0,0,1969,2
SUI,Belinda Bencic,2,1,1,0,1997,2
SUI,Benjamin Gischard,0,0,0,0,1995,8
SUI,Benjamin Steffen,0,0,0,0,1982,2
SUI,Binta Ndiaye,0,0,0,0,2004,1
SUI,Bryan Balsiger,0,0,0,0,1997,2
SUI,Cathia Schar,0,0,0,0,2001,1
SUI,Catia Gubelmann,0,0,0,0,2001,1
SUI,Cedric Butti,0,0,0,0,1999,1
SUI,Celia Dupre,0,0,0,0,2001,1
SUI,Charles Devantay,0,0,0,0,1998,1
SUI,Chiara Leone,1,1,0,0,1998,1
SUI,Christian Baumann,0,0,0,0,1995,8
SUI,Cynthia Reinle,0,0,0,0,2000,1
SUI,Cyrille Thiery,0,0,0,0,1990,1
SUI,Daniel Eich,0,0,0,0,2000,1
SUI,David Graf,0,0,0,0,1950,1
SUI,Delia Sclabas,0,0,0,0,2000,1
SUI,Ditaji Kambundji,0,0,0,0,2002,2
SUI,Dominic Condrau,0,0,0,0,1999,1
SUI,Eddy Yusof,0,0,0,0,1994,8
SUI,Edouard Schmitz,0,0,0,0,1999,2
SUI,Elena Hartmann,0,0,0,0,1990,2
SUI,Elena Lengwiler,0,0,0,0,1996,1
SUI,Elena Quirici,0,0,0,0,1994,1
SUI,Elia Colombo,0,0,0,0,1995,1
SUI,Elise Chabbey,0,0,0,0,1993,1
SUI,Esmee Boebner,0,0,0,0,1999,1
SUI,Estelle Wettstein,0,0,0,0,1996,1
SUI,Eveline Bodenmuller,0,0,0,0,1985,2
SUI,Fabienne Kocher,0,0,0,0,1993,1
SUI,Fabienne Schlumpf,0,0,0,0,1990,2
SUI,Fabienne Schweizer,0,0,0,0,1997,1
SUI,Felix Svensson,0,0,0,0,1997,1
SUI,Felix Vogg,0,0,0,0,1990,4
SUI,Filippo Colombo,0,0,0,0,1997,1
SUI,Florian Langenegger,0,0,0,0,2003,9
SUI,Frederique Rol,0,0,0,0,1993,1
SUI,Geraldine Frey,0,0,0,0,1997,2
SUI,Gino Maeder,0,0,0,0,1997,1
SUI,Giulia Senn,0,0,0,0,2001,2
SUI,Giulia Steingruber,0,0,0,0,1994,5
SUI,Heidi Diethelm,0,0,0,0,1969,2
SUI,Helen Bekele,0,0,0,0,1994,1
SUI,Jasmin Liechti,0,0,0,0,2002,1
SUI,Jason Joseph,0,0,0,0,1998,2
SUI,Jason Solari,0,0,0,0,2000,1
SUI,Jeannine Gmelin,0,0,0,0,1990,1
SUI,Jenjira Stadelmann,0,0,0,0,1999,1
SUI,Jeremy Desplanches,1,0,0,1,1994,6
