NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals
RSA,Christie Glasby,0,0,0,0
RSA,Christie Grobbelaar,1,0,0,1
RSA,Christopher Baxter,0,0,0,0
RSA,Christopher Cosser,0,0,0,0
RSA,Cian Oldknow,0,0,0,0
RSA,Clarence Munyai,0,0,0,0
RSA,Clarissa Johnston,0,0,0,0
RSA,Cowen Julius,0,0,0,0
RSA,Craig Horne,0,0,0,0
RSA,Dallas Oberholzer,0,0,0,0
RSA,Daniel Bell,0,0,0,0
RSA,David Maree,0,0,0,0
RSA,Dayaan Cassiem,0,0,0,0
RSA,Devon Card,0,0,0,0
RSA,Dirkie Chamberlain,0,0,0,0
RSA,Dominique Scott,0,0,0,0
RSA,Donn Stewart,0,0,0,0
RSA,Dune Coetzee,0,0,0,0
RSA,Edith Molikoe,0,0,0,0
RSA,Elroy Gelant,0,0,0,0
RSA,Emma Chelius,0,0,0,0
RSA,Erasmus Pieterse,0,0,0,0
RSA,Erin Christie,0,0,0,0
RSA,Erin Gallagher,0,0,0,0
RSA,Erin Hunter,0,0,0,0
RSA,Erin Sterkenburg,0,0,0,0
RSA,Esti Olivier,0,0,0,0
RSA,Evidence Makgopa,0,0,0,0
RSA,Farouk Mayman,0,0,0,0
RSA,Francois Prinsloo,0,0,0,0
RSA,Galaletsang Ramorwa,0,0,0,0
RSA,Gardeo Isaacs,0,0,0,0
RSA,Gareth May,0,0,0,0
RSA,Garrick Higgo,0,0,0,0
RSA,Georgia Moir,0,0,0,0
RSA,Gerda Steyn,0,0,0,0
RSA,Geronay Whitebooi,0,0,0,0
RSA,Gift Leotlela,0,0,0,0
RSA,Gillian Sanders,0,0,0,0
RSA,Goodman Mosele,0,0,0,0
RSA,Gowan Jones,0,0,0,0
RSA,Hamish Lovemore,0,0,0,0
RSA,Hanna Muller,0,0,0,0
RSA,Hannah Calvert,0,0,0,0
RSA,Hannah Pearce,0,0,0,0
RSA,Harry Saner,0,0,0,0
RSA,Henri Schoeman,0,0,0,0
RSA,Impi Visser,1,0,0,1
RSA,Jake Green,0,0,0,0
RSA,James Birkett,0,0,0,0
RSA,James Monyane,0,0,0,0
RSA,Jamie Riddle,0,0,0,0
RSA,Jason Evezard,0,0,0,0
RSA,Jc Pretorius,0,0,0,0
RSA,Jean Spies,0,0,0,0
RSA,Johanita Scholtz,0,0,0,0
RSA,John Abrahams,0,0,0,0
RSA,John Smith,0,0,0,0
RSA,Jordan Wedderburn,0,0,0,0
RSA,Jordy Smith,0,0,0,0
RSA,Joshua Bruyns,0,0,0,0
RSA,Julia Vincent,0,0,0,0
RSA,Justin Geduld,0,0,0,0
RSA,Kamohelo Mahlatsi,0,0,0,0
RSA,Katlego Mohamme,0,0,0,0
RSA,Kayla Swarts,0,0,0,0
RSA,Kaylene Corbett,0,0,0,0
RSA,Keenan Horne,0,0,0,0
RSA,Kemisetso Baloyi,0,0,0,0
RSA,Kobamelo Kodisang,0,0,0,0
RSA,Kristen Paton,0,0,0,0
RSA,Kurt-lee Arendse,0,0,0,0
RSA,Kyle Blignaut,0,0,0,0
RSA,Kyle Schoonbee,0,0,0,0
RSA,Laura Strugnell,0,0,0,0
RSA,Lauren Mukheibir,0,0,0,0
RSA,Lawrence Brittain,0,0,0,0
RSA,Leo Davis,0,0,0,0
RSA,Lerato Mahole,0,0,0,0
RSA,Lesiba Mashele,0,0,0,0
RSA,Liam Neill,0,0,0,0
RSA,Libbie Janse,0,0,0,0
RSA,Lisa-marie Deetlefs,0,0,0,0
RSA,Liske Lategan,0,0,0,0
RSA,Luc Daffarn,0,0,0,0
RSA,Luke Fleurs,0,0,0,0
RSA,Luphumlo Mbande,0,0,0,0
RSA,Luther Singh,0,0,0,0
RSA,Lwazi Madi,0,0,0,0
RSA,Lythe Pillay,0,0,0,0
RSA,Mansuet Ntuli,0,0,0,0
RSA,Marc Mundell,0,0,0,0
RSA,Maria Tshiremba,0,0,0,0
RSA,Marie Louw,0,0,0,0
RSA,Mariella Venter,0,0,0,0
RSA,Marione Fourie,0,0,0,0
RSA,Marizen Marais,0,0,0,0
RSA,Martin Binedell,0,0,0,0
RSA,Marvin Dikgale,0,0,0,0
RSA,Mathrin Simmers,0,0,0,0
RSA,Matthew Guise-brown,0,0,0,0
RSA,Matthew Sates,0,0,0,0
RSA,Matthys Nortje,0,0,0,0
RSA,McGILLIVRAY Matthew,0,0,0,0
RSA,McGLYNN Michael,0,0,0,0
RSA,Mcbeth Mahlangu,0,0,0,0
RSA,Megan Sileno,0,0,0,0
RSA,Meghan Maartens,0,0,0,0
RSA,Mel Janse,0,0,0,0
RSA,Melissa Williams,0,0,0,0
RSA,Micaela Bouter,0,0,0,0
RSA,Michael Houlie,0,0,0,0
RSA,Michael Kok,0,0,0,0
RSA,Michelle Weber,0,0,0,0
RSA,Miyanda Maseti,0,0,0,0
RSA,Mondli Mpoto,0,0,0,0
RSA,Mustaphaa Cassiem,0,0,0,0
RSA,Nadine Roos,0,0,0,0
RSA,Nardus Badenhorst,0,0,0,0
RSA,Naveen Daries,0,0,0,0
RSA,Nicholas Dlamini,0,0,0,0
RSA,Nicholas Rodda,0,0,0,0
RSA,Nicholas Spooner,0,0,0,0
RSA,Nicola Macleod,0,0,0,0
RSA,Nicole Walraven,0,0,0,0
RSA,Nkosingiphile Ngcobo,0,0,0,0
RSA,Nomnikelo Veto,0,0,0,0
RSA,Nqobile Ntuli,0,0,0,0
RSA,Ntsopa Mokoena,0,0,0,0
RSA,Ongeziwe Mali,0,0,0,0
RSA,Onthatile Zulu,0,0,0,0
RSA,Paige Badenhorst,0,0,0,0
RSA,Paris-gail Isaacs,0,0,0,0
RSA,Paula Reto,0,0,0,0
RSA,Peabo Lembethe,0,0,0,0
RSA,Pheeha Mokgobo,0,0,0,0
RSA,Pieter Coetze,0,0,0,0
RSA,Pieter Conradie,0,0,0,0
RSA,Prudence Sekgodiso,0,0,0,0
RSA,Quanita Bobbs,0,0,0,0
RSA,Quewin Nortje,1,0,0,1
RSA,Ray Eustice,0,0,0,0
RSA,Rebecca Meder,0,0,0,0
RSA,Reeve Frosler,0,0,0,0
RSA,Repo Malepe,0,0,0,0
RSA,Robyn Johnson,0,0,0,0
RSA,Rogail Joseph,0,0,0,0
RSA,Ronald Brown,1,0,0,1
RSA,Ronwen Williams,0,0,0,0
RSA,Rosko Specman,1,0,0,1
RSA,Ross Stone,0,0,0,0
RSA,Ruswahl Samaai,0,0,0,0
RSA,Ryan Gibbons,0,0,0,0
RSA,Ryan Julius,0,0,0,0
RSA,Ryan Mphahlele,0,0,0,0
RSA,Ryan Oosthuizen,1,0,0,1
RSA,Sakoyisa Makata,0,0,0,0
RSA,Samkelo Mvimbi,0,0,0,0
RSA,Sandro Torrente,0,0,0,0
RSA,Sarah Baum,0,0,0,0
RSA,Selvyn Davids,1,0,0,1
RSA,Shakira January,0,0,0,0
RSA,Shaun Maswanganyi,1,0,1,0
RSA,Shaun Williams,1,0,0,1
RSA,Shiniqwa Lamprecht,0,0,0,0
RSA,Sibusiso Mabiliso,0,0,0,0
RSA,Sifiso Mlungwana,0,0,0,0
RSA,Simone Ackermann,0,0,0,0
RSA,Sinesipho Dambile,0,0,0,0
RSA,Siviwe Soyizwapi,1,0,0,1
RSA,Sizophila Solontsi,0,0,0,0
RSA,Sokwakhana Zazini,0,0,0,0
RSA,Stedman Gans,0,0,0,0
RSA,Stephanie Botha,0,0,0,0
RSA,Stephen Mokoka,0,0,0,0
RSA,Taheera Augousti,0,0,0,0
RSA,Taine Paton,0,0,0,0
RSA,Taryn Mallett,0,0,0,0
RSA,Tatjana Schoenmaker,2,1,1,0
RSA,Tatjana Smith,2,1,1,0
RSA,Teboho Mokoena,0,0,0,0
RSA,Thabo Cele,0,0,0,0
RSA,Thapelo Phora,0,0,0,0
RSA,Thendo Mukumela,0,0,0,0
RSA,Tiaan Pretorius,1,0,0,1
RSA,Tiffany Keep,0,0,0,0
RSA,Timothy Drummond,0,0,0,0
RSA,Timothy Rezelman,0,0,0,0
RSA,Toni Marks,0,0,0,0
RSA,Tristan Leyds,1,0,0,1
RSA,Tshepo Tshite,0,0,0,0
RSA,Tyson Dlungwana,0,0,0,0
RSA,Veroeshka Grain,0,0,0,0
RSA,Victor Hogan,0,0,0,0
RSA,Victoria Scott-legendre,0,0,0,0
RSA,Vincent Leygonie,0,0,0,0
RSA,Wayne Snyman,0,0,0,0
RSA,Wenda Nel,0,0,0,0
RSA,Wian Roux,0,0,0,0
RSA,Yanah Gerber,0,0,0,0
RSA,Yaseen Margro,0,0,0,0
RSA,Zain Davids,1,0,0,1
RSA,Zakithi Nene,0,0,0,0
RSA,Zenani Kraai,0,0,0,0
RSA,Zeney Geldenhuys,0,0,0,0
RSA,Zintle Mpupha,0,0,0,0
RSA,de Johannes,0,0,0,0
RSA,de Kayla,0,0,0,0
RSA,de Marlize,0,0,0,0
RSA,de Mine,0,0,0,0
RSA,de Stefan,0,0,0,0
RSA,du Branco,0,0,0,0
RSA,du Charlene,0,0,0,0
RSA,du Edmund,0,0,0,0
RSA,du Ethan,0,0,0,0
RSA,du Joy,0,0,0,0
RSA,le Chad,0,0,0,0
RSA,van Ane,0,0,0,0
RSA,van Chederick,0,0,0,0
RSA,van Erik,0,0,0,0
RSA,van Irvette,0,0,0,0
RSA,van Jacque,0,0,0,0
RSA,van Jason,0,0,0,0
RSA,van Jo-ane,1,0,1,0
RSA,van Jovan,0,0,0,0
RSA,van Rocco,0,0,0,0
RSA,van Shilton,1,0,0,1
RSA,van Vicky,0,0,0,0
RSA,van Wayde,0,0,0,0
RWA,Alphonsine Agahozo,0,0,0,0
RWA,Clementine Mukandanga,0,0,0,0
RWA,Cyusa Peyre,0,0,0,0
RWA,Diane Ingabire,0,0,0,0
RWA,Eloi Maniraguha,0,0,0,0
RWA,Eric Manizabayo,0,0,0,0
RWA,John Hakizimana,0,0,0,0
RWA,Lidwine Umuhoza,0,0,0,0
RWA,Marthe Yankurije,0,0,0,0
RWA,Moise Mugisha,0,0,0,0
RWA,Tufaha Uwihoreye,0,0,0,0
RWA,Yves Nimubona,0,0,0,0
SAM,Alamanda Motuga,0,0,0,0
SAM,Alex Rose,0,0,0,0
SAM,Anne Cairns,0,0,0,0
SAM,Astrid Ripley,0,0,0,0
SAM,Ato Plodzicki-,0,0,0,0
SAM,Don Opeloge,0,0,0,0
SAM,Eroni Leilua,0,0,0,0
SAM,Faafoi Falaniko,0,0,0,0
SAM,Faustino Ah,0,0,0,0
SAM,Gaku Akazawa,0,0,0,0
SAM,Iuniarra Sipaia,0,0,0,0
SAM,Johann Stickland,0,0,0,0
SAM,Kaiya Brown,0,0,0,0
SAM,Lalomilo Lalomilo,0,0,0,0
SAM,Leau Plodzicki-faoagali,0,0,0,0
SAM,Motu Opetai,0,0,0,0
SAM,Neueli Leitufia,0,0,0,0
SAM,Paul Scanlan,0,0,0,0
SAM,Peniamina Percival,0,0,0,0
SAM,Rudolf Williams,0,0,0,0
SAM,Samalulu Clifton,0,0,0,0
SAM,Steve Onosai,0,0,0,0
SAM,Taunuu Niulevaea,0,0,0,0
SAM,Telefoni Lima,0,0,0,0
SAM,Tom Maiava,0,0,0,0
SAM,Tui Leilua,0,0,0,0
SAM,Tuva'a Clifton,0,0,0,0
SAM,Vaa Apelu,0,0,0,0
SAM,Vaovasa Afa,0,0,0,0
SAM,William Tai,0,0,0,0
SEN,Adama Diatta,0,0,0,0
SEN,Bineta Diongue,0,0,0,0
SEN,Binta Diongue,0,0,0,0
SEN,Bocar Diop,0,0,0,0
SEN,Chiara Costa,0,0,0,0
SEN,Combe Seck,0,0,0,0
SEN,Francois Mendy,0,0,0,0
SEN,Ibrahima Diaw,0,0,0,0
SEN,Jeanne Boutbien,0,0,0,0
SEN,Matthieu Seye,0,0,0,0
SEN,Mbagnick Ndiaye,0,0,0,0
SEN,Oumy Diop,0,0,0,0
SEN,Pierre Bourhis,0,0,0,0
SEN,Saly Sarr,0,0,0,0
SEN,Steven Aimable,0,0,0,0
SEN,Tidiane Diouf,0,0,0,0
SEN,Yves Bourhis,0,0,0,0
SEY,Dylan Sicobo,0,0,0,0
SEY,Felicity Passon,0,0,0,0
SEY,Khema Elizabeth,0,0,0,0
SEY,Nantenaina Finesse,0,0,0,0
SEY,Ned Azemia,0,0,0,0
SEY,Rodney Govinden,0,0,0,0
SEY,Simon Bachmann,0,0,0,0
SGP,Adele Tan,0,0,0,0
SGP,Aisy Binte,0,0,0,0
SGP,Amanda Ng,0,0,0,0
SGP,Amita Berthier,0,0,0,0
SGP,Brian Louis,0,0,0,0
SGP,Caroline Chew,0,0,0,0
SGP,Cecilia Low,0,0,0,0
SGP,Chantal Liew,0,0,0,0
SGP,Clarence Chew,0,0,0,0
SGP,En Tan,0,0,0,0
SGP,Freida Lim,0,0,0,0
SGP,Hong Teh,0,0,0,0
SGP,Hwee Gan,0,0,0,0
SGP,Izaac Quek,0,0,0,0
SGP,Jessica Tan,0,0,0,0
SGP,Jian Zeng,0,0,0,0
SGP,Jin Tan,0,0,0,0
SGP,Jingyi Zhou,0,0,0,0
SGP,Joan Poh,0,0,0,0
SGP,Jonathan Chan,0,0,0,0
SGP,Joseph Schooling,0,0,0,0
SGP,Letitia Sim,0,0,0,0
SGP,Levenia Sim,0,0,0,0
SGP,Maximilian Maeder,1,0,0,1
SGP,Mengyu Yu,0,0,0,0
SGP,Min Lim,0,0,0,0
SGP,Min Yeo,0,0,0,0
SGP,Ryan Lo,0,0,0,0
SGP,Shannon Tan,0,0,0,0
SGP,Shanti Pereira,0,0,0,0
SGP,Stephenie Chen,0,0,0,0
SGP,Terry Hee,0,0,0,0
SGP,Tianwei Feng,0,0,0,0
SGP,Tikanah Abdul,0,0,0,0
SGP,Wen Quah,0,0,0,0
SGP,Ye Lin,0,0,0,0
SGP,Yew Loh,0,0,0,0
SKN,Amya Clarke,0,0,0,0
SKN,Jason Rogers,0,0,0,0
SKN,Naquille Harris,0,0,0,0
SKN,Troy Nisbett,0,0,0,0
SKN,Zahria Allers-liburd,0,0,0,0
SLE,Frederick Harris,0,0,0,0
SLE,Georgiana Sesay,0,0,0,0
SLE,Joshua Wyse,0,0,0,0
SLE,Mariama Koroma,0,0,0,0
SLE,Olamide Sam,0,0,0,0
SLE,Tity Dumbuya,0,0,0,0
SLE,Vanessa Barrie,0,0,0,0
SLO,Adrian Gomboc,0,0,0,0
SLO,Aleks Vlah,0,0,0,0
SLO,Aleksej Nikolic,0,0,0,0
SLO,Alen Pajenk,0,0,0,0
SLO,Alina Hocevar,0,0,0,0
SLO,Alja Kozorog,0,0,0,0
SLO,Alja Varagic,0,0,0,0
SLO,Amra Pandzic,0,0,0,0
SLO,Ana Abina,0,0,0,0
SLO,Ana Belac,0,0,0,0
SLO,Ana Gros,0,0,0,0
SLO,Anamari Velensek,0,0,0,0
SLO,Andreja Leski,1,1,0,0
SLO,Anita Horvat,0,0,0,0
SLO,Anja Osterman,0,0,0,0
SLO,Anka Pogacnik,0,0,0,0
SLO,Barbara Lazovic,0,0,0,0
SLO,Benjamin Savsek,1,1,0,0
SLO,Blaz Blagotinsek,0,0,0,0
SLO,Blaz Janc,0,0,0,0
SLO,Bojan Tokic,0,0,0,0
SLO,Borut Mackovsek,0,0,0,0
SLO,Darko Jorgic,0,0,0,0
SLO,Dean Bombac,0,0,0,0
SLO,Dejan Vincic,0,0,0,0
SLO,Deni Kozul,0,0,0,0
SLO,Dijana Dajic,0,0,0,0
SLO,Domen Novak,0,0,0,0
SLO,Edo Muric,0,0,0,0
SLO,Ekaterina Vedeneeva,0,0,0,0
SLO,Elizabeth Omoregie,0,0,0,0
SLO,Ema Abina,0,0,0,0
SLO,Ema Hrvatin,0,0,0,0
SLO,Enej Marinic,0,0,0,0
SLO,Eugenia Bujak,0,0,0,0
SLO,Eva Tercelj,0,0,0,0
SLO,Gregor Hrovat,0,0,0,0
SLO,Gregor Ropret,0,0,0,0
SLO,Ian Gucek,0,0,0,0
SLO,Ivan Zvegelj,0,0,0,0
SLO,Jaka Blazic,0,0,0,0
SLO,Jakob Bozic,0,0,0,0
SLO,Jakob Cebasek,0,0,0,0
SLO,Jan Kozamernik,0,0,0,0
SLO,Jan Polanc,0,0,0,0
SLO,Jan Tratnik,0,0,0,0
SLO,Jani Kovacic,0,0,0,0
SLO,Janja Garnbret,2,2,0,0
SLO,Janja Segel,0,0,0,0
SLO,Jure Dolenec,0,0,0,0
SLO,Kaja Kajzer,0,0,0,0
SLO,Katja Fain,0,0,0,0
SLO,Klara Lukan,0,0,0,0
SLO,Klemen Cebulj,0,0,0,0
SLO,Klemen Ferlin,0,0,0,0
SLO,Klemen Prepelic,0,0,0,0
SLO,Konrad Trajkovic,0,0,0,0
SLO,Kristjan Ceh,0,0,0,0
SLO,Lia Apostolovski,0,0,0,0
SLO,Lin Pletikos,0,0,0,0
SLO,Lina Erzen,0,0,0,0
SLO,Lucija Hribar,0,0,0,0
SLO,Luka Doncic,0,0,0,0
SLO,Luka Janezic,0,0,0,0
SLO,Luka Mezgec,0,0,0,0
SLO,Luka Potocar,0,0,0,0
SLO,Luka Rupnik,0,0,0,0
SLO,Luka Zelko,0,0,0,0
SLO,Maja Mihalinec,0,0,0,0
SLO,Maja Svetik,0,0,0,0
SLO,Maja Vojnovic,0,0,0,0
SLO,Martin Bau,0,0,0,0
SLO,Marusa Mismas-zrimsek,0,0,0,0
SLO,Marusa Stangar,0,0,0,0
SLO,Matej Gaber,0,0,0,0
SLO,Matej Mohoric,0,0,0,0
SLO,Metka Lobnik,0,0,0,0
SLO,Mia Krampl,0,0,0,0
SLO,Miha Zarabec,0,0,0,0
SLO,Mike Tobey,0,0,0,0
SLO,Natasa Ljepoja,0,0,0,0
SLO,Neja Filipic,0,0,0,0
SLO,Nejc Cehte,0,0,0,0
SLO,Nena Cernigoj,0,0,0,0
SLO,Neza Klancar,0,0,0,0
SLO,Nik Mujanovic,0,0,0,0
SLO,Nina Kostanjsek,0,0,0,0
SLO,Nina Spreitzer,0,0,0,0
SLO,Patrik Divkovic,0,0,0,0
SLO,Peter Hribar,0,0,0,0
SLO,Peter Kauzer,0,0,0,0
SLO,Pia Babnik,0,0,0,0
SLO,Primoz Roglic,1,1,0,0
SLO,Rok Mozic,0,0,0,0
SLO,Saso Boskan,0,0,0,0
SLO,Saso Stalekar,0,0,0,0
SLO,Spela Perse,0,0,0,0
SLO,Spela Ponomarenko,0,0,0,0
SLO,Stas Jovicic,0,0,0,0
SLO,Tadej Pogacar,1,0,0,1
SLO,Tamara Mavsar,0,0,0,0
SLO,Tanja Zakelj,0,0,0,0
SLO,Tilen Kodrin,0,0,0,0
SLO,Tina Mrak,0,0,0,0
SLO,Tina Sutej,0,0,0,0
SLO,Tina Trstenjak,1,0,1,0
SLO,Tine Urnaut,0,0,0,0
SLO,Tjasa Pintar,0,0,0,0
SLO,Tjasa Stanko,0,0,0,0
SLO,Toncek Stern,0,0,0,0
SLO,Toni Vodisek,1,0,1,0
SLO,Urban Lesjak,0,0,0,0
SLO,Urh Kastelic,0,0,0,0
SLO,Uros Planinsic,0,0,0,0
SLO,Urska Pintar,0,0,0,0
SLO,Valentina Klemencic,0,0,0,0
SLO,Veronika Macarol,0,0,0,0
SLO,Vlatko Cancar,0,0,0,0
SLO,Zana Pintaric,0,0,0,0
SLO,Ziga Dimec,0,0,0,0
SLO,Ziga Ravnikar,0,0,0,0
SLO,Ziga Stern,0,0,0,0
SLO,Ziva Dvorsak,0,0,0,0
SLO,Zoran Dragic,0,0,0,0
SMR,Alessandra Gasparelli,0,0,0,0
SMR,Alessandra Perilli,2,0,1,1
SMR,Arianna Valloni,0,0,0,0
SMR,Giorgia Cesarini,0,0,0,0
SMR,Loris Bianchi,0,0,0,0
SMR,Marco Berti,1,0,1,0
SMR,Nazem Amine,1,0,0,1
SMR,Paolo Persoglia,0,0,0,0
SOL,Isabella Millar,0,0,0,0
SOL,Kini Lifu,0,0,0,0
SOL,Richardson Iro,0,0,0,0
SOL,Sharon Firisua,0,0,0,0
SOM,Ahmed Ali,0,0,0,0
SOM,Idow Hassan,0,0,0,0
SRB,Adriana Vilagos,0,0,0,0
SRB,Aleksa Avramovic,1,0,0,1
SRB,Aleksandar Atanasijevic,0,0,0,0
SRB,Aleksandar Kukolj,0,0,0,0
SRB,Aleksandar Nedeljkovic,0,0,0,0
SRB,Aleksandar Ratkov,1,0,0,1
SRB,Aleksandra Crvendakic,0,0,0,0
SRB,Aleksandra Katanic,0,0,0,0
SRB,Aleksandra Krunic,0,0,0,0
SRB,Aleksandra Perisic,1,0,1,0
SRB,Aleksandra Uzelac,0,0,0,0
SRB,Ana Bjelica,1,0,0,1
SRB,Ana Dabovic,0,0,0,0
SRB,Anastazija Bajuk,0,0,0,0
SRB,Andjelo Dzombeta,0,0,0,0
SRB,Andrea Arsovic,0,0,0,0
SRB,Andreevitch Komarov,0,0,0,0
SRB,Andrej Barna,0,0,0,0
SRB,Andria Micic,0,0,0,0
SRB,Andrija Prlainovic,1,1,0,0
SRB,Angela Dugalic,0,0,0,0
SRB,Angelina Topic,0,0,0,0
SRB,Anja Crevar,0,0,0,0
SRB,Anja Obradovic,0,0,0,0
SRB,Armin Sinancevic,0,0,0,0
SRB,Asmir Kolasinac,0,0,0,0
SRB,Bianka Busa,1,0,0,1
SRB,Bogdan Bogdanovic,1,0,0,1
SRB,Bojan Zdelar,0,0,0,0
SRB,Bojana Drca,0,0,0,0
SRB,Bojana Milenkovic,1,0,0,1
SRB,Branislav Mitrovic,1,1,0,0
SRB,Brankica Mihajlovic,1,0,0,1
SRB,Caba Siladi,0,0,0,0
SRB,Dajana Butulija,0,0,0,0
SRB,Damir Mikec,2,1,1,0
SRB,Dejan Davidovac,1,0,0,1
SRB,Dejan Majstorovic,1,0,0,1
SRB,Dimitrije Levajac,0,0,0,0
SRB,Dorde Lazic,1,1,0,0
SRB,Dragana Stankovic,0,0,0,0
SRB,Dragana Tomasevic,0,0,0,0
SRB,Drazen Luburic,0,0,0,0
SRB,Dunja Stanojev,0,0,0,0
SRB,Dusan Domovic,1,0,0,1
SRB,Dusan Lajovic,0,0,0,0
SRB,Dusan Mandic,2,2,0,0
SRB,Dusko Pijetlovic,1,1,0,0
SRB,Elzan Bibic,0,0,0,0
SRB,Fili Petrusev,1,0,0,1
SRB,Filip Filipovic,1,1,0,0
SRB,Georgij Tibilov,0,0,0,0
SRB,Gojko Pijetlovic,1,1,0,0
SRB,Hena Kurtagic,0,0,0,0
SRB,Hetik Cabolov,0,0,0,0
SRB,Ivana Jorovic,0,0,0,0
SRB,Ivana Raca,0,0,0,0
SRB,Ivana Spanovic,0,0,0,0
SRB,Izabela Lupulesku,0,0,0,0
SRB,Jasmina Milovanovic,0,0,0,0
SRB,Jelena Blagojevic,1,0,0,1
SRB,Jelena Brooks,0,0,0,0
SRB,Jelena Eric,0,0,0,0
SRB,Jovana Arsic,0,0,0,0
SRB,Jovana Nogic,0,0,0,0
SRB,Jovana Prekovic,1,1,0,0
SRB,Jovana Stevanovic,0,0,0,0
SRB,Justin Cvetkov,0,0,0,0
SRB,Katarina Lazovic,0,0,0,0
SRB,Lazar Kovacevic,0,0,0,0
SRB,Lev Korneev,0,0,0,0
SRB,Maja Aleksic,1,0,0,1
SRB,Maja Ognjenovic,1,0,0,1
SRB,Maja Skoric,0,0,0,0
SRB,Marica Perisic,0,0,0,0
SRB,Marija Dostanic,0,0,0,0
SRB,Marija Vucenovic,0,0,0,0
SRB,Marko Brankovic,0,0,0,0
SRB,Marko Dragosavljevic,0,0,0,0
SRB,Marko Guduric,1,0,0,1
SRB,Marko Ivovic,0,0,0,0
SRB,Marko Jevtovic,0,0,0,0
SRB,Marko Novakovic,0,0,0,0
SRB,Marko Podrascanin,0,0,0,0
SRB,Martin Mackovic,0,0,0,0
SRB,Masa Jankovic,0,0,0,0
SRB,Mate Nemes,0,0,0,0
SRB,Mihail Kajaia,0,0,0,0
SRB,Mihailo Vasic,1,0,0,1
SRB,Milan Aleksic,1,1,0,0
SRB,Milena Rasic,1,0,0,1
SRB,Milenko Sebic,1,0,0,1
SRB,Milica Gardasevic,0,0,0,0
SRB,Milica Mandic,1,1,0,0
SRB,Milica Nikolic,0,0,0,0
SRB,Milica Novakovic,0,0,0,0
SRB,Milica Zabic,0,0,0,0
SRB,Milorad Kapur,0,0,0,0
SRB,Milos Cuk,1,1,0,0
SRB,Milos Vasic,0,0,0,0
SRB,Milutin Stefanovic,0,0,0,0
SRB,Mina Djordjevic,0,0,0,0
SRB,Mina Popovic,1,0,0,1
SRB,Miomir Kecmanovic,0,0,0,0
SRB,Miran Kujundzic,0,0,0,0
SRB,Nadija Smailbegovic,0,0,0,0
SRB,Natalia Shadrina,0,0,0,0
SRB,Nemanja Majdov,0,0,0,0
SRB,Nemanja Masulovic,0,0,0,0
SRB,Nemanja Ubovic,1,1,0,0
SRB,Nemanja Vico,1,1,0,0
SRB,Nevena Jovanovic,0,0,0,0
SRB,Nikola Acin,0,0,0,0
SRB,Nikola Dedovic,2,2,0,0
SRB,Nikola Jaksic,2,2,0,0
SRB,Nikola Jokic,1,0,0,1
SRB,Nikola Jovic,1,0,0,1
SRB,Nikola Jovovic,0,0,0,0
SRB,Nikola Milutinov,1,0,0,1
SRB,Nikolaj Pimenov,0,0,0,0
SRB,Nina Radovanovic,0,0,0,0
SRB,Nina Stojanovic,0,0,0,0
SRB,Novak Djokovic,1,1,0,0
SRB,Ognjen Dobric,1,0,0,1
SRB,Ognjen Ilic,0,0,0,0
SRB,Pavle Peric,0,0,0,0
SRB,Petar Jaksic,1,1,0,0
SRB,Petar Krsmanovic,0,0,0,0
SRB,Radomir Drasovic,1,1,0,0
SRB,Radoslav Filipovic,1,1,0,0
SRB,Sanja Vukasinovic,0,0,0,0
SRB,Sara Cirkovic,0,0,0,0
SRB,Sara Lozo,0,0,0,0
SRB,Sasa Cadjo,0,0,0,0
SRB,Sasa Cado,0,0,0,0
SRB,Sava Randelovic,2,2,0,0
SRB,Silvija Popovic,1,0,0,1
SRB,Sladjana Mirkovic,1,0,0,1
SRB,Sonja Vasic,0,0,0,0
SRB,Stefan Mitrovic,1,1,0,0
SRB,Stefan Takov,0,0,0,0
SRB,Strahinja Buncic,0,0,0,0
SRB,Strahinja Rasovic,2,2,0,0
SRB,Strahinja Stefanovic,0,0,0,0
SRB,Strahinja Stojacic,0,0,0,0
SRB,Tijana Bogdanovic,1,0,0,1
SRB,Tijana Boskovic,1,0,0,1
SRB,Tina Krajisnik,0,0,0,0
SRB,Uros Kovacevic,0,0,0,0
SRB,Uros Nikolic,0,0,0,0
SRB,Uros Plavsic,1,0,0,1
SRB,Vakhid Abbasov,0,0,0,0
SRB,Vanja Marinkovic,1,0,0,1
SRB,Vasilije Micic,1,0,0,1
SRB,Velimir Stjepanovic,0,0,0,0
SRB,Viktor Rasovic,1,1,0,0
SRB,Vladimir Misovic,1,1,0,0
SRB,Vladimir Torubarov,0,0,0,0
SRB,Vuk Celic,0,0,0,0
SRB,Vuk Todorovic,0,0,0,0
SRB,Yvonne Anderson,0,0,0,0
SRB,Zorana Arunovic,1,1,0,0
SRB,Zsolt Peto,0,0,0,0
SRB,Zurabi Datunashvili,1,0,0,1
SRI,Abeykoon Mudiyanselage,0,0,0,0
SRI,Aniqah Gaffoor,0,0,0,0
SRI,Chamara Repiyallage,0,0,0,0
SRI,Dharshana Singhapurage,0,0,0,0
SRI,Dilhani Lekamge,0,0,0,0
SRI,Ganga Senavirathne,0,0,0,0
SRI,Gehani Elpitiya,0,0,0,0
SRI,Kyle Abeysinghe,0,0,0,0
SRI,Mathilda Karlsson,0,0,0,0
SRI,Matthew Abeysinghe,0,0,0,0
