NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year
POL,Jan Frczek,0,0,0,0,
POL,Jan Gauszka,0,0,0,0,
POL,Jan Gazka,0,0,0,0,
POL,Jan Gerbich,0,0,0,0,
POL,Jan Gmyrek,1,0,0,1,
POL,Jan Grny,0,0,0,0,
POL,Jan Huruk,0,0,0,0,
POL,Jan Jankiewicz,0,0,0,0,
POL,Jan Jankowicz,0,0,0,0,
POL,Jan Jasklski,0,0,0,0,
POL,Jan Jurkiewicz,0,0,0,0,
POL,Jan Kalusowski,0,0,0,0,
POL,Jan Kaminski,0,0,0,0,
POL,Jan Kielas,0,0,0,0,
POL,Jan Kopyto,0,0,0,0,
POL,Jan Kowalczyk,2,1,1,0,
POL,Jan Kozakiewicz,0,0,0,0,
POL,Jan Krzesiak,0,0,0,0,
POL,Jan Kuczyski,0,0,0,0,
POL,Jan Kudra,0,0,0,0,
POL,Jan Lisowski,0,0,0,0,
POL,Jan Lusarczyk,0,0,0,0,
POL,Jan Lutomski,0,0,0,0,
POL,Jan Magiera,0,0,0,0,
POL,Jan Makowiak,0,0,0,0,
POL,Jan Michalik,0,0,0,0,
POL,Jan Mielniczak,0,0,0,0,
POL,Jan Modzikowski,0,0,0,0,
POL,Jan Nawrocki,0,0,0,0,
POL,Jan Olesiski,0,0,0,0,
POL,Jan Ornoch,0,0,0,0,
POL,Jan Ostowski,0,0,0,0,
POL,Jan Parandowski,1,0,0,1,
POL,Jan Pawowicz,0,0,0,0,
POL,Jan Pinczura,0,0,0,0,
POL,Jan Popowicz,0,0,0,0,
POL,Jan Pusty,0,0,0,0,
POL,Jan Sitek,0,0,0,0,
POL,Jan Skoczylas,0,0,0,0,
POL,Jan Smyrak,0,0,0,0,
POL,Jan Such,0,0,0,0,
POL,Jan Suchorzewski,0,0,0,0,
POL,Jan Szczepaski,1,1,0,0,
POL,Jan Szymaski,0,0,0,0,
POL,Jan Tomaszewski,1,0,1,0,
POL,Jan Ukowski,0,0,0,0,
POL,Jan Urawski,0,0,0,0,
POL,Jan Wadas,0,0,0,0,
POL,Jan Wasiewicz,0,0,0,0,
POL,Jan Werner,1,0,1,0,
POL,Jan Winiewski,0,0,0,0,
POL,Jan Witkowski,0,0,0,0,
POL,Jan Wojnowski,0,0,0,0,
POL,Jan Wrzosek,0,0,0,0,
POL,Jan Wypiorczyk,0,0,0,0,
POL,Jan Zakrzewski,0,0,0,0,
POL,Janina (-korzeniowska),0,0,0,0,
POL,Janina (-luarasi),0,0,0,0,
POL,Janina (seideman-),1,0,1,0,
POL,Janina Klucznik,0,0,0,0,
POL,Janina Skirliska,0,0,0,0,
POL,Janusz (krenz-),1,0,0,1,
POL,Janusz Bobik,1,0,1,0,
POL,Janusz Brzozowski,1,0,0,1,
POL,Janusz Cegliski,0,0,0,0,
POL,Janusz Gortat,2,0,0,2,
POL,Janusz Gronowski,0,0,0,0,
POL,Janusz Jarzembowski,0,0,0,0,
POL,Janusz Kasperczak,0,0,0,0,
POL,Janusz Kierzkowski,1,0,0,1,
POL,Janusz Komorowski,0,0,0,0,
POL,Janusz Kurczab,0,0,0,0,
POL,Janusz Kusociski,1,1,0,0,
POL,Janusz Lzak,2,0,1,1,
POL,Janusz Majewski,0,0,0,0,
POL,Janusz Olech,1,0,1,0,
POL,Janusz Pajk,0,0,0,0,
POL,Janusz Patrzykont,0,0,0,0,
POL,Janusz Pawowski,2,0,1,1,
POL,Janusz Pyciak-peciak,1,1,0,0,
POL,Janusz Rycki,1,0,1,0,
POL,Janusz Saach,0,0,0,0,
POL,Janusz Sido,1,0,1,0,
POL,Janusz Szczerkowski,0,0,0,0,
POL,Janusz Trzepizur,0,0,0,0,
POL,Janusz Wichowski,0,0,0,0,
POL,Janusz Wojnarowicz,0,0,0,0,
POL,Janusz Zalewski,0,0,0,0,
POL,Janusz Zarenkiewicz,1,0,0,1,
POL,Jarogniew Krger,0,0,0,0,
POL,Jarosaw Brawata,0,0,0,0,
POL,Jarosaw Godek,0,0,0,0,
POL,Jarosaw Iwaszkiewicz,0,0,0,0,
POL,Jarosaw Janowski,0,0,0,0,
POL,Jarosaw Kisiel,0,0,0,0,
POL,Jarosaw Kotewicz,0,0,0,0,
POL,Jarosaw Lewak,0,0,0,0,
POL,Jarosaw Nowicki,0,0,0,0,
POL,Jarosaw Paszkiewicz,0,0,0,0,
POL,Jarosaw Rodzewicz,1,0,1,0,
POL,Jarosawa -zdunkiewicz),1,0,1,0,
POL,Jeremi Kubicki,0,0,0,0,
POL,Jerzy Adamski,1,0,1,0,
POL,Jerzy Bandura,0,0,0,0,
POL,Jerzy Bikowski,0,0,0,0,
POL,Jerzy Boeniec-jeowicki,0,0,0,0,
POL,Jerzy Boniecki,0,0,0,0,
POL,Jerzy Braun,2,0,1,1,
POL,Jerzy Broniec,0,0,0,0,
POL,Jerzy Brzczek,1,0,1,0,
POL,Jerzy Choroba,0,0,0,0,
POL,Jerzy Choromaski,0,0,0,0,
POL,Jerzy Chromik,0,0,0,0,
POL,Jerzy Czajka,0,0,0,0,
POL,Jerzy Czerbniak,0,0,0,0,
POL,Jerzy Dunajski,0,0,0,0,
POL,Jerzy Dziadkowiec,0,0,0,0,
POL,Jerzy Dzicio,0,0,0,0,
POL,Jerzy Garpiel,0,0,0,0,
POL,Jerzy Gorgo,2,1,1,0,
POL,Jerzy Gowacki,0,0,0,0,
POL,Jerzy Greszkiewicz,1,0,0,1,
POL,Jerzy Gros,0,0,0,0,
POL,Jerzy Grski,0,0,0,0,
POL,Jerzy Gryt,0,0,0,0,
POL,Jerzy Hewelt,0,0,0,0,
POL,Jerzy Homziuk,0,0,0,0,
POL,Jerzy Janikowski,0,0,0,0,
POL,Jerzy Janowicz,0,0,0,0,
POL,Jerzy Jarnuszkiewicz,0,0,0,0,
POL,Jerzy Je,0,0,0,0,
POL,Jerzy Jokiel,1,0,1,0,
POL,Jerzy Juskowiak,0,0,0,0,
POL,Jerzy Kaczkowski,0,0,0,0,
POL,Jerzy Kaczmarek,1,1,0,0,
POL,Jerzy Klempel,1,0,0,1,
POL,Jerzy Kopaski,0,0,0,0,
POL,Jerzy Koszutski,0,0,0,0,
POL,Jerzy Kowalewski,0,0,0,0,
POL,Jerzy Kowalski,0,0,0,0,
POL,Jerzy Kraska,1,1,0,0,
POL,Jerzy Kraswka,0,0,0,0,
POL,Jerzy Krawczyk,0,0,0,0,
POL,Jerzy Krua,0,0,0,0,
POL,Jerzy Kulej,2,2,0,0,
POL,Jerzy Maluki,0,0,0,0,
POL,Jerzy Melcer,1,0,0,1,
POL,Jerzy Mynarczyk,0,0,0,0,
POL,Jerzy Nie,0,0,0,0,
POL,Jerzy Nowicki,0,0,0,0,
POL,Jerzy Opara,1,0,1,0,
POL,Jerzy Pawczyk,0,0,0,0,
POL,Jerzy Pawowski,5,1,3,1,
POL,Jerzy Pietrzak,0,0,0,0,
POL,Jerzy Pietrzyk,1,0,1,0,
POL,Jerzy Piskun,0,0,0,0,
POL,Jerzy Rafalak,0,0,0,0,
POL,Jerzy Rybicki,2,1,0,1,
POL,Jerzy Sandera,0,0,0,0,
POL,Jerzy Siankiewicz,0,0,0,0,
POL,Jerzy Skolimowski,2,0,1,1,
POL,Jerzy Snoppek,0,0,0,0,
POL,Jerzy Solarz,0,0,0,0,
POL,Jerzy Stanuch,0,0,0,0,
POL,Jerzy Strzaka,0,0,0,0,
POL,Jerzy Szymczyk,0,0,0,0,
POL,Jerzy Tracz,0,0,0,0,
POL,Jerzy Twardokens,0,0,0,0,
POL,Jerzy Ulczyski,0,0,0,0,
POL,Jerzy Ustupski,1,0,0,1,
POL,Jerzy Wjcik,0,0,0,0,
POL,Jerzy Woniak,0,0,0,0,
POL,Jerzy Wujecki,0,0,0,0,
POL,Jerzy Wybieralski,0,0,0,0,
POL,Jerzy Zabielski,1,0,0,1,
POL,Jerzy Zaruba,0,0,0,0,
POL,Jie Xu,0,0,0,0,
POL,Joachim Halupczok,1,0,1,0,
POL,Joachim Karliczek,0,0,0,0,
POL,Joachim Marx,1,1,0,0,
POL,Joanna (-balcerzak),0,0,0,0,
POL,Joanna (-bronarska),0,0,0,0,
POL,Joanna (-pawlik),0,0,0,0,
POL,Joanna Bodak,0,0,0,0,
POL,Joanna Burzyska,0,0,0,0,
POL,Joanna Cupry,0,0,0,0,
POL,Joanna Dittmann,0,0,0,0,
POL,Joanna Fiodorow,0,0,0,0,
POL,Joanna Jakimiuk,0,0,0,0,
POL,Joanna Jozwik,0,0,0,0,
POL,Joanna Jwik,0,0,0,0,
POL,Joanna Kaczor,0,0,0,0,
POL,Joanna Kocielnik,0,0,0,0,
POL,Joanna Leszczyska,1,0,0,1,
POL,Joanna Linkiewicz,0,0,0,0,
POL,Joanna Lochowska,0,0,0,0,
POL,Joanna Mitrosz,0,0,0,0,
POL,Joanna Nowicka-kwana,1,0,0,1,
POL,Joanna Ochowska,0,0,0,0,
POL,Joanna Pawlak,0,0,0,0,
POL,Joanna Piwowarska,0,0,0,0,
POL,Joanna Skowro,0,0,0,0,
POL,Joanna Skowroska,0,0,0,0,
POL,Joanna Smolarek,0,0,0,0,
POL,Joanna Winiewska,0,0,0,0,
POL,Joanna Wolosz,0,0,0,0,
POL,Joanna Zachoszcz,0,0,0,0,
POL,Jolanta (-hoota),0,0,0,0,
POL,Jolanta (-kolik),0,0,0,0,
POL,Jolanta (-szymaska),0,0,0,0,
POL,Jolanta -gurbiel),0,0,0,0,
POL,Jolanta -skrzyszowska),0,0,0,0,
POL,Jolanta Januchta,0,0,0,0,
POL,Jolanta Krlikowska,0,0,0,0,
POL,Jolanta Modliska,0,0,0,0,
POL,Jolanta Ogar,1,0,1,0,
POL,Jolanta Ukaszewicz,0,0,0,0,
POL,Jolanta Wjcik,0,0,0,0,
POL,Julia (-senftleben),0,0,0,0,
POL,Julia Damasiewicz,0,0,0,0,
POL,Julia Kowalczyk,0,0,0,0,
POL,Julia Maik,0,0,0,0,
POL,Julia Michalska,1,0,0,1,
POL,Julia Szeremeta,1,0,1,0,
POL,Julia Walczyk-klimaszyk,0,0,0,0,
POL,Julian Kwit,0,0,0,0,
POL,Julian Popowski,0,0,0,0,
POL,Julian Ukaszewicz,0,0,0,0,
POL,Julita (kaasa-),0,0,0,0,
POL,Juliusz Sieradzki,0,0,0,0,
POL,Justyn Wglorz,0,0,0,0,
POL,Justyna Banasiak,0,0,0,0,
POL,Justyna Iskrzycka,1,0,0,1,
POL,Justyna Kaczkowska,0,0,0,0,
POL,Justyna Mospinek,0,0,0,0,
POL,Justyna Swiety-ersetic,2,1,1,0,
POL,Justyna Wity,0,0,0,0,
POL,Jzef (-schmidt),2,2,0,0,
POL,Jzef Aszewski,0,0,0,0,
POL,Jzef Baran-bilewski,0,0,0,0,
POL,Jzef Baszczyk,0,0,0,0,
POL,Jzef Beker,0,0,0,0,
POL,Jzef Gilewski,0,0,0,0,
POL,Jzef Grudzie,2,1,1,0,
POL,Jzef Grzesiak,1,0,0,1,
POL,Jzef Jaworski,0,0,0,0,
POL,Jzef Kaua,0,0,0,0,
POL,Jzef Kiszkurno,0,0,0,0,
POL,Jzef Klukowski,2,1,1,0,
POL,Jzef Korolkiewicz,0,0,0,0,
POL,Jzef Kotlarczyk,0,0,0,0,
POL,Jzef Krudowski,0,0,0,0,
POL,Jzef Lange,1,0,1,0,
POL,Jzef Lewicki,0,0,0,0,
POL,Jzef Lipie,1,0,1,0,
POL,Jzef Mamo,0,0,0,0,
POL,Jzef Noji,0,0,0,0,
POL,Jzef Nowara,0,0,0,0,
POL,Jzef Oksiutycz,0,0,0,0,
POL,Jzef Omin,0,0,0,0,
POL,Jzef Pisarski,0,0,0,0,
POL,Jzef Rajnisz,0,0,0,0,
POL,Jzef Reszpondek,0,0,0,0,
POL,Jzef Stefaski,0,0,0,0,
POL,Jzef Szajba,0,0,0,0,
POL,Jzef Szawara,0,0,0,0,
POL,Jzef Tracz,3,0,1,2,
POL,Jzef Trenkwald,1,0,0,1,
POL,Jzef Wybieralski,0,0,0,0,
POL,Jzef Zagor,0,0,0,0,
POL,Jzef Zapdzki,2,2,0,0,
POL,Jzefa (-bben),2,0,0,2,
POL,Kacper Klich,0,0,0,0,
POL,Kacper Kozowski,0,0,0,0,
POL,Kacper Majchrzak,0,0,0,0,
POL,Kacper Stokowski,0,0,0,0,
POL,Kacper Ziemiski,0,0,0,0,
POL,Kajetan Broniewski,1,0,0,1,
POL,Kajetan Duszynski,1,1,0,0,
POL,Kamil Kasperczak,0,0,0,0,
POL,Kamil Kryski,0,0,0,0,
POL,Kamil Kuczyski,0,0,0,0,
POL,Kamil Majchrzak,0,0,0,0,
POL,Kamil Masztak,0,0,0,0,
POL,Kamil Rajnert,0,0,0,0,
POL,Kamil Rybicki,0,0,0,0,
POL,Kamil Semeniuk,1,0,1,0,
POL,Kamil Sieradzki,0,0,0,0,
POL,Kamil Syprzak,0,0,0,0,
POL,Kamila (-kacmarska),0,0,0,0,
POL,Kamila (stepaniuk-),0,0,0,0,
POL,Kamila Augustyn,0,0,0,0,
POL,Kamila Chudzik,0,0,0,0,
POL,Kamila Licwinko,0,0,0,0,
POL,Kamila Skolimowska,1,1,0,0,
POL,Kamila Soko,0,0,0,0,
POL,Kamilla (-mazurowska),0,0,0,0,
POL,Karina Lipiarska-paka,0,0,0,0,
POL,Karol Azar,0,0,0,0,
POL,Karol Bielecki,0,0,0,0,
POL,Karol Hoffmann,0,0,0,0,
POL,Karol Kos,0,0,0,0,
POL,Karol Ostrowski,0,0,0,0,
POL,Karol Rmmel,1,0,0,1,
POL,Karol Robak,0,0,0,0,
POL,Karol Tchorek,0,0,0,0,
POL,Karol Zalewski,1,1,0,0,
POL,Karolina (-nadolska),0,0,0,0,
POL,Karolina Chlewiska,0,0,0,0,
POL,Karolina Koeczek,0,0,0,0,
POL,Karolina Koszewska,0,0,0,0,
POL,Karolina Michalczuk,0,0,0,0,
POL,Karolina Nadolska,0,0,0,0,
POL,Karolina Naja,4,0,1,3,
POL,Karolina Sadalska,0,0,0,0,
POL,Karolina Szczepaniak,0,0,0,0,
POL,Karolina Tymiska,0,0,0,0,
POL,Katarzyna (-chwiakowska),0,0,0,0,
POL,Katarzyna (-deberny),0,0,0,0,
POL,Katarzyna (-dolata),0,0,0,0,
POL,Katarzyna (-kowalska),1,0,0,1,
POL,Katarzyna (-tomaszek),0,0,0,0,
POL,Katarzyna (-waniewska),0,0,0,0,
POL,Katarzyna (schewe-),0,0,0,0,
POL,Katarzyna -anio),0,0,0,0,
POL,Katarzyna Akowicz,0,0,0,0,
POL,Katarzyna Baranowska,0,0,0,0,
POL,Katarzyna Dydek,0,0,0,0,
POL,Katarzyna Felusiak,0,0,0,0,
POL,Katarzyna Grzybowska-franc,0,0,0,0,
POL,Katarzyna Jurkowska-kowalska,0,0,0,0,
POL,Katarzyna Juszczak,0,0,0,0,
POL,Katarzyna Kowalska,0,0,0,0,
POL,Katarzyna Krasowska,0,0,0,0,
POL,Katarzyna Krawczyk,0,0,0,0,
POL,Katarzyna Milczarek,0,0,0,0,
POL,Katarzyna Milczarek-jasiska,0,0,0,0,
POL,Katarzyna Niewiadoma,0,0,0,0,
POL,Katarzyna Nowak,0,0,0,0,
POL,Katarzyna Pawowska,0,0,0,0,
POL,Katarzyna Piocik-klys,0,0,0,0,
POL,Katarzyna Skorupa,0,0,0,0,
POL,Katarzyna Snopko,0,0,0,0,
POL,Katarzyna Szperkiewicz,0,0,0,0,
POL,Katarzyna Teodorowicz,0,0,0,0,
POL,Katarzyna Wasick,0,0,0,0,
POL,Katarzyna Wegrzyn,0,0,0,0,
POL,Katarzyna Welna,0,0,0,0,
POL,Katarzyna Wenerska,0,0,0,0,
POL,Katarzyna Wilk,0,0,0,0,
POL,Katarzyna Wjcik,0,0,0,0,
POL,Katarzyna Zdzieblo,0,0,0,0,
POL,Katarzyna Zillmann,1,0,1,0,
POL,Kazimiera (sobociska-),0,0,0,0,
POL,Kazimierz Adach,1,0,0,1,
POL,Kazimierz Barburski,1,0,0,1,
POL,Kazimierz Basiski,0,0,0,0,
POL,Kazimierz Czarnecki,1,0,0,1,
POL,Kazimierz Dbrowski,0,0,0,0,
POL,Kazimierz Deyna,2,1,1,0,
POL,Kazimierz Fiaka,0,0,0,0,
POL,Kazimierz Frelkiewicz,0,0,0,0,
POL,Kazimierz Grecki,0,0,0,0,
POL,Kazimierz Gzowski,1,0,1,0,
POL,Kazimierz Jasiski,0,0,0,0,
POL,Kazimierz Kaszuba,0,0,0,0,
POL,Kazimierz Kmiecik,2,1,1,0,
POL,Kazimierz Kresowiak,0,0,0,0,
POL,Kazimierz Kropidowski,0,0,0,0,
POL,Kazimierz Krzemiski,0,0,0,0,
POL,Kazimierz Krzyaski,0,0,0,0,
POL,Kazimierz Kucharski,0,0,0,0,
POL,Kazimierz Kurzawski,0,0,0,0,
POL,Kazimierz Laskowski,1,0,0,1,
POL,Kazimierz Lewandowski,0,0,0,0,
POL,Kazimierz Lipie,2,1,0,1,
POL,Kazimierz Macioch,0,0,0,0,
POL,Kazimierz Maranda,0,0,0,0,
POL,Kazimierz Mazur,0,0,0,0,
POL,Kazimierz Naskrcki,0,0,0,0,
POL,Kazimierz Neumann,0,0,0,0,
POL,Kazimierz Orze,0,0,0,0,
POL,Kazimierz Padzior,1,1,0,0,
POL,Kazimierz Przerwa-tetmajer,0,0,0,0,
POL,Kazimierz Rostwo-suski,0,0,0,0,
POL,Kazimierz Sichulski,0,0,0,0,
POL,Kazimierz Szczerba,2,0,0,2,
POL,Kazimierz Szempliski,0,0,0,0,
POL,Kazimierz Szosland,1,0,1,0,
POL,Kazimierz Trampisz,0,0,0,0,
POL,Kazimierz Wierzyski,1,1,0,0,
POL,Kazimierz Zimny,1,0,0,1,
POL,Kinga Gacka,0,0,0,0,
POL,Kinga Koosiska,0,0,0,0,
POL,Kinga Krolik,0,0,0,0,
POL,Kinga Loboda,0,0,0,0,
POL,Klara (-kostrzew),0,0,0,0,
POL,Klaudia Adamek,0,0,0,0,
POL,Klaudia Alagierska,0,0,0,0,
POL,Klaudia Bre,0,0,0,0,
POL,Klaudia Bres,0,0,0,0,
POL,Klaudia Jans-ignacik,0,0,0,0,
POL,Klaudia Kardasz,0,0,0,0,
POL,Klaudia Kazimierska,0,0,0,0,
POL,Klaudia Konopko,0,0,0,0,
POL,Klaudia Siciarz,0,0,0,0,
POL,Klaudia Zwolinska,1,0,1,0,
POL,Klemens Biniakowski,0,0,0,0,
POL,Konrad Bukowiecki,0,0,0,0,
POL,Konrad Czajkowski,0,0,0,0,
POL,Konrad Czerniak,0,0,0,0,
POL,Konrad Gaka,0,0,0,0,
POL,Konrad Kwiecie,0,0,0,0,
POL,Konrad Srzednicki,0,0,0,0,
POL,Konrad Wasielewski,1,1,0,0,
POL,Konrad Winkler,0,0,0,0,
POL,Konstanty Mackiewicz,0,0,0,0,
POL,Kornelia Fiedkiewicz,0,0,0,0,
POL,Kornelia Lesiewicz,1,1,0,0,
POL,Kornelia Stawicka,0,0,0,0,
POL,Krystian Aranowski,0,0,0,0,
POL,Krystian Bk,0,0,0,0,
POL,Krystian Brzozowski,0,0,0,0,
POL,Krystian Czernichowski,0,0,0,0,
POL,Krystian Zalewski,0,0,0,0,
POL,Krystsina Tsimanouskaya,0,0,0,0,
POL,Krystyna (-urek),0,0,0,0,
POL,Krystyna (hryniewicka-),0,0,0,0,
POL,Krystyna (malinowska-),2,0,0,2,
POL,Krystyna (tabaka-),2,0,0,2,
POL,Krystyna -hobers),0,0,0,0,
POL,Krystyna -zawitkowska),0,0,0,0,
POL,Krystyna Czajkowska-rawska,2,0,0,2,
POL,Krystyna Danilczyk-zabawska,0,0,0,0,
POL,Krystyna Dbrowska,0,0,0,0,
POL,Krystyna Lekiewicz,0,0,0,0,
POL,Krystyna Machnicka-urbaska,0,0,0,0,
POL,Krystyna Ostromcka-guryn,1,0,0,1,
POL,Krystyna Szymaska-lara,0,0,0,0,
POL,Krzysztof Beck,0,0,0,0,
POL,Krzysztof Bieryt,0,0,0,0,
POL,Krzysztof Chmielewski,0,0,0,0,
POL,Krzysztof Cwalina,0,0,0,0,
POL,Krzysztof Fikiel,0,0,0,0,
POL,Krzysztof Gierczyski,0,0,0,0,
POL,Krzysztof Godowski,0,0,0,0,
POL,Krzysztof Grzegorek,0,0,0,0,
POL,Krzysztof Ignaczak,0,0,0,0,
POL,Krzysztof Janczak,0,0,0,0,
POL,Krzysztof Kamiski,0,0,0,0,
POL,Krzysztof Kierkowski,0,0,0,0,
POL,Krzysztof Kiljan,0,0,0,0,
POL,Krzysztof Koomaski,1,0,1,0,
POL,Krzysztof Kosedowski,1,0,0,1,
POL,Krzysztof Krawczyk,0,0,0,0,
POL,Krzysztof Kucharczyk,0,0,0,0,
POL,Krzysztof Kurczyna,0,0,0,0,
POL,Krzysztof Lepianka,0,0,0,0,
POL,Krzysztof Lijewski,0,0,0,0,
POL,Krzysztof Lukasik,0,0,0,0,
POL,Krzysztof Majerczak,0,0,0,0,
POL,Krzysztof Maksel,0,0,0,0,
POL,Krzysztof Marek,0,0,0,0,
POL,Krzysztof Mehlich,0,0,0,0,
POL,Krzysztof Migiel,0,0,0,0,
POL,Krzysztof Pierwieniecki,0,0,0,0,
POL,Krzysztof Potaczek,0,0,0,0,
POL,Krzysztof Rogowski,0,0,0,0,
POL,Krzysztof Rojek,0,0,0,0,
POL,Krzysztof Siemion,1,0,1,0,
POL,Krzysztof Sitkowski,0,0,0,0,
POL,Krzysztof Stefaniak,0,0,0,0,
POL,Krzysztof Stelmach,0,0,0,0,
POL,Krzysztof Sujka,0,0,0,0,
POL,Krzysztof Supowicz,0,0,0,0,
POL,Krzysztof Szramiak,0,0,0,0,
POL,Krzysztof Szymczak,0,0,0,0,
POL,Krzysztof Trybusiewicz,0,0,0,0,
POL,Krzysztof Walencik,0,0,0,0,
POL,Krzysztof Wesoowski,0,0,0,0,
POL,Krzysztof Wikomirski,0,0,0,0,
POL,Krzysztof Wojdan,0,0,0,0,
POL,Krzysztof Wosik,0,0,0,0,
POL,Krzysztof Wybieralski,0,0,0,0,
POL,Krzysztof Zwarycz,0,0,0,0,
POL,Krzysztof Zwoliski,1,0,1,0,
POL,Ksawery Masiuk,0,0,0,0,
POL,Kunegunda Godawska-olchawa,0,0,0,0,
POL,Laura Bernat,0,0,0,0,
POL,Lech Asko,1,1,0,0,
POL,Lech Boguszewicz,0,0,0,0,
POL,Lech Koziejowski,2,1,0,1,
POL,Lech Kudacik,0,0,0,0,
POL,Lech Poklewski,0,0,0,0,
POL,Lejzor Szrajbman,0,0,0,0,
POL,Leon Doycki,0,0,0,0,
POL,Leon Jensz,0,0,0,0,
POL,Leon Mazurek,0,0,0,0,
POL,Leon Rkawek,0,0,0,0,
POL,Leon Sperling,0,0,0,0,
POL,Leon Winiewski,0,0,0,0,
POL,Leon Wrbel,0,0,0,0,
POL,Leoni Nadelman,0,0,0,0,
POL,Lesaw Kropp,0,0,0,0,
POL,Lesaw Mikiewicz,2,1,1,0,
POL,Leszek Andrzejczak,0,0,0,0,
POL,Leszek Bandach,0,0,0,0,
POL,Leszek Bayski,2,0,0,2,
POL,Leszek Bebo,0,0,0,0,
POL,Leszek Birkholc,1,0,0,1,
POL,Leszek Blanik,2,1,0,1,
POL,Leszek Borkowski,0,0,0,0,
POL,Leszek Doliski,0,0,0,0,
POL,Leszek Drogosz,1,0,0,1,
POL,Leszek Dunecki,1,0,1,0,
POL,Leszek Gajdziski,0,0,0,0,
POL,Leszek Grski,0,0,0,0,
POL,Leszek Hensler,0,0,0,0,
POL,Leszek Jabonowski,0,0,0,0,
POL,Leszek Kosedowski,1,0,0,1,
POL,Leszek Kucharski,0,0,0,0,
POL,Leszek Lubicz-nycz,1,0,0,1,
POL,Leszek Martewicz,0,0,0,0,
POL,Leszek Molenda,0,0,0,0,
POL,Leszek Olszewski,0,0,0,0,
POL,Leszek Skorupa,0,0,0,0,
POL,Leszek Suski,0,0,0,0,
POL,Leszek Swornowski,1,0,1,0,
POL,Leszek Trz,0,0,0,0,
POL,Leszek Urbanowicz,0,0,0,0,
POL,Leszek Wodzyski,0,0,0,0,
POL,Lidia (-krl),1,0,0,1,
POL,Lidia (-okniska),0,0,0,0,
POL,Lidia -obonczek),1,0,0,1,
POL,Lidia Zgajewska,0,0,0,0,
POL,Liliana Zagacka,0,0,0,0,
POL,Lucjan Baszczyk,0,0,0,0,
POL,Lucjan Brychczy,0,0,0,0,
POL,Lucjan Jzefowicz,0,0,0,0,
POL,Lucjan Kintopf,0,0,0,0,
POL,Lucjan Lis,1,0,1,0,
POL,Lucjan Sosnowski,0,0,0,0,
POL,Lucjan Trela,0,0,0,0,
POL,Lucyna (-czarnpolska),0,0,0,0,
POL,Lucyna (-juzwa),0,0,0,0,
POL,Lucyna (-kaek),1,0,0,1,
POL,Lucyna Krawcewicz,0,0,0,0,
POL,Ludomir Chronowski,1,0,1,0,
POL,Ludomir Slendziski,0,0,0,0,
POL,Ludwik Denderys,0,0,0,0,
POL,Ludwik Raczyski,0,0,0,0,
POL,Ludwik Turowski,0,0,0,0,
POL,Ludwika (-dobrowolska),0,0,0,0,
POL,Lukasz Gutkowski,0,0,0,0,
POL,Lukasz Kaczmarek,1,0,1,0,
POL,Lukasz Kubot,0,0,0,0,
POL,Lukasz Niedzialek,0,0,0,0,
POL,Lukasz Przybytek,0,0,0,0,
POL,Maciej Asicki,1,0,0,1,
POL,Maciej Bielecki,0,0,0,0,
POL,Maciej Bodnar,0,0,0,0,
POL,Maciej Ciszewski,0,0,0,0,
POL,Maciej Czyowicz,1,1,0,0,
POL,Maciej Freimut,1,0,1,0,
POL,Maciej Grabowski,0,0,0,0,
POL,Maciej Hreniak,0,0,0,0,
POL,Maciej Jarosz,0,0,0,0,
POL,Maciej Kowalewicz,0,0,0,0,
POL,Maciej Okrglak,0,0,0,0,
POL,Maciej Orlik,0,0,0,0,
POL,Maciej Payszko,0,0,0,0,
POL,Maciej Rychta,0,0,0,0,
POL,Maciej Sarnacki,0,0,0,0,
POL,Maciej Wyderka,0,0,0,0,
POL,Magda Linette,0,0,0,0,
POL,Magdalena (-feistel),0,0,0,0,
POL,Magdalena (-sarna),0,0,0,0,
POL,Magdalena (-szuter),0,0,0,0,
POL,Magdalena Bregua,0,0,0,0,
POL,Magdalena Frech,0,0,0,0,
POL,Magdalena Fularczyk-kozowska,2,1,0,1,
POL,Magdalena Grzybowska,0,0,0,0,
POL,Magdalena Jurczyk,0,0,0,0,
POL,Magdalena Kemnitz,0,0,0,0,
POL,Magdalena Kwasna,0,0,0,0,
POL,Magdalena Mroczkiewicz,1,0,1,0,
POL,Magdalena Niemczyk,0,0,0,0,
POL,Magdalena Piekarska,0,0,0,0,
POL,Magdalena Piekarska-twardochel,0,0,0,0,
POL,Magdalena Sadecka,0,0,0,0,
POL,Magdalena Stefanowicz,0,0,0,0,
POL,Magdalena Stysiak,0,0,0,0,
POL,Magdalena Szczepaska,0,0,0,0,
POL,Magomedmurad Gadzhiev,0,0,0,0,
POL,Magomiedmurad Gadyjew,0,0,0,0,
POL,Magorzata (-dynek),0,0,0,0,
POL,Magorzata (-gawe),0,0,0,0,
POL,Magorzata (-kapkowska),0,0,0,0,
POL,Magorzata (-kiermasz),0,0,0,0,
POL,Magorzata (-kowalewicz),0,0,0,0,
POL,Magorzata (-kubka),1,0,0,1,
POL,Magorzata (-makowska),0,0,0,0,
POL,Magorzata (-nogala),0,0,0,0,
POL,Magorzata (-nowak),0,0,0,0,
POL,Magorzata (-polewczak),0,0,0,0,
POL,Magorzata (-rogo),0,0,0,0,
POL,Magorzata (-toomey),0,0,0,0,
