NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count
ITA,Wrestling,11,7,144,4,22,166
IVB,Athletics,0,0,33,0,0,33
IVB,Sailing,0,0,10,0,0,10
IVB,Swimming,0,0,2,0,0,2
JAM,Artistic Gymnastics,0,0,1,0,0,1
JAM,Athletics,54,47,583,76,177,760
JAM,Badminton,0,0,1,0,0,1
JAM,Boxing,0,0,23,0,0,23
JAM,Cycling,1,0,34,0,1,35
JAM,Diving,0,0,3,0,0,3
JAM,Equestrianism,0,0,2,0,0,2
JAM,Gymnastics,0,0,4,0,0,4
JAM,Judo,0,0,1,0,0,1
JAM,Sailing,0,0,17,0,0,17
JAM,Shooting,0,0,2,0,0,2
JAM,Swimming,0,0,42,0,0,42
JAM,Table Tennis,0,0,6,0,0,6
JAM,Taekwondo,0,0,1,0,0,1
JAM,Triathlon,0,0,1,0,0,1
JAM,Weightlifting,0,0,5,0,0,5
JOR,Archery,0,0,1,0,0,1
JOR,Athletics,0,0,22,0,0,22
JOR,Boxing,0,0,10,0,0,10
JOR,Equestrian,0,0,1,0,0,1
JOR,Equestrianism,0,0,4,0,0,4
JOR,Fencing,0,0,2,0,0,2
JOR,Judo,0,0,2,0,0,2
JOR,Karate,1,0,0,0,1,1
JOR,Shooting,0,0,17,0,0,17
JOR,Swimming,0,0,15,0,0,15
JOR,Table Tennis,0,0,5,0,0,5
JOR,Taekwondo,0,1,8,1,2,10
JOR,Triathlon,0,0,1,0,0,1
JOR,Wrestling,0,0,4,0,0,4
JPN,3x3 Basketball,0,0,8,0,0,8
JPN,Archery,8,0,95,3,11,106
JPN,Art Competitions,2,0,127,0,2,129
JPN,Artistic Gymnastics,2,2,56,4,8,64
JPN,Artistic Swimming,0,0,10,0,0,10
JPN,Athletics,10,7,822,16,33,855
JPN,Badminton,3,2,80,2,7,87
JPN,Baseball,44,0,48,20,64,112
JPN,Baseball/Softball,0,39,0,0,39,39
JPN,Basketball,0,0,127,12,12,139
JPN,Beach Volleyball,0,0,22,0,0,22
JPN,Boxing,5,3,75,0,8,83
JPN,Canoe Slalom,0,0,4,0,0,4
JPN,Canoe Sprint,0,0,11,0,0,11
JPN,Canoeing,1,0,97,0,1,98
JPN,Cycling,3,0,164,3,6,170
JPN,Cycling BMX Freestyle,0,0,2,0,0,2
JPN,Cycling BMX Racing,0,0,2,0,0,2
JPN,Cycling Mountain Bike,0,0,2,0,0,2
JPN,Cycling Road,0,0,5,0,0,5
JPN,Cycling Track,0,0,11,1,1,12
JPN,Diving,0,0,106,0,0,106
JPN,Equestrian,0,0,23,0,0,23
JPN,Equestrianism,0,1,198,0,1,199
JPN,Fencing,0,4,196,5,9,205
JPN,Football,16,0,230,18,34,264
JPN,Golf,0,0,7,1,1,8
JPN,Gymnastics,54,65,1050,47,166,1216
JPN,Handball,0,0,97,0,0,97
JPN,Hockey,0,0,150,11,11,161
JPN,Judo,27,48,48,32,107,155
JPN,Karate,1,1,5,1,3,8
JPN,Marathon Swimming,0,0,2,0,0,2
JPN,Modern Pentathlon,0,0,49,0,0,49
JPN,Rhythmic Gymnastics,0,0,40,0,0,40
JPN,Rowing,0,0,183,0,0,183
JPN,Rugby Sevens,0,0,51,0,0,51
JPN,Sailing,2,0,127,2,4,131
JPN,Shooting,3,1,210,2,6,216
JPN,Skateboarding,1,3,5,1,5,10
JPN,Softball,14,15,15,15,44,59
JPN,Sport Climbing,1,0,2,1,2,4
JPN,Surfing,1,0,2,1,2,4
JPN,Swimming,56,30,790,40,126,916
JPN,Synchronized Swimming,30,0,26,22,52,78
JPN,Table Tennis,8,2,91,9,19,110
JPN,Taekwondo,1,0,10,0,1,11
JPN,Tennis,1,0,78,3,4,82
JPN,Trampoline Gymnastics,0,0,4,0,0,4
JPN,Trampolining,0,0,12,0,0,12
JPN,Triathlon,0,0,33,0,0,33
JPN,Volleyball,33,36,155,32,101,256
JPN,Water Polo,0,0,102,0,0,102
JPN,Weightlifting,10,2,103,3,15,118
JPN,Wrestling,18,37,174,21,76,250
KAZ,Archery,0,0,33,0,0,33
KAZ,Artistic Gymnastics,0,0,7,0,0,7
KAZ,Artistic Swimming,0,0,2,0,0,2
KAZ,Athletics,2,2,144,0,4,148
KAZ,Boxing,10,7,41,7,24,65
KAZ,Canoe Slalom,0,0,2,0,0,2
KAZ,Canoe Sprint,0,0,8,0,0,8
KAZ,Canoeing,0,0,68,0,0,68
KAZ,Cycling,0,1,39,1,2,41
KAZ,Cycling Road,0,0,4,0,0,4
KAZ,Cycling Track,0,0,3,0,0,3
KAZ,Diving,0,0,13,0,0,13
KAZ,Fencing,0,0,11,0,0,11
KAZ,Gymnastics,0,0,45,0,0,45
KAZ,Handball,0,0,14,0,0,14
KAZ,Judo,2,0,51,2,4,55
KAZ,Karate,2,0,3,0,2,5
KAZ,Marathon Swimming,0,0,1,0,0,1
KAZ,Modern Pentathlon,0,1,11,0,1,12
KAZ,Rhythmic Gymnastics,0,0,5,0,0,5
KAZ,Rowing,0,0,9,0,0,9
KAZ,Shooting,1,0,55,2,3,58
KAZ,Sport Climbing,0,0,1,0,0,1
KAZ,Swimming,0,1,70,0,1,71
KAZ,Synchronized Swimming,0,0,10,0,0,10
KAZ,Table Tennis,0,0,4,0,0,4
KAZ,Taekwondo,1,0,10,0,1,11
KAZ,Tennis,0,0,18,0,0,18
KAZ,Trampolining,0,0,1,0,0,1
KAZ,Triathlon,0,0,6,0,0,6
KAZ,Volleyball,0,0,12,0,0,12
KAZ,Water Polo,0,0,74,0,0,74
KAZ,Weightlifting,7,6,24,5,18,42
KAZ,Wrestling,12,1,70,5,18,88
KEN,Archery,0,0,4,0,0,4
KEN,Athletics,28,37,399,44,109,508
KEN,Beach Volleyball,0,0,2,0,0,2
KEN,Boxing,5,1,59,1,7,66
KEN,Cycling,0,0,1,0,0,1
KEN,Hockey,0,0,110,0,0,110
KEN,Judo,0,0,8,0,0,8
KEN,Rowing,0,0,2,0,0,2
KEN,Rugby Sevens,0,0,50,0,0,50
KEN,Sailing,0,0,4,0,0,4
KEN,Shooting,0,0,32,0,0,32
KEN,Swimming,0,0,15,0,0,15
KEN,Taekwondo,0,0,3,0,0,3
KEN,Volleyball,0,0,36,0,0,36
KEN,Weightlifting,0,0,9,0,0,9
KEN,Wrestling,0,0,7,0,0,7
KGZ,Athletics,0,0,35,0,0,35
KGZ,Boxing,0,0,12,0,0,12
KGZ,Canoeing,0,0,4,0,0,4
KGZ,Cycling,0,0,5,0,0,5
KGZ,Fencing,0,0,3,0,0,3
KGZ,Judo,1,0,14,0,1,15
KGZ,Modern Pentathlon,0,0,3,0,0,3
KGZ,Sailing,0,0,1,0,0,1
KGZ,Shooting,0,0,19,0,0,19
KGZ,Swimming,0,0,79,0,0,79
KGZ,Taekwondo,0,0,2,0,0,2
KGZ,Weightlifting,0,0,8,0,0,8
KGZ,Wrestling,2,0,38,3,5,43
KIR,Athletics,0,0,8,0,0,8
KIR,Judo,0,0,1,0,0,1
KIR,Weightlifting,0,0,5,0,0,5
KOR,Archery,9,58,38,11,78,116
KOR,Artistic Gymnastics,1,1,40,0,2,42
KOR,Athletics,0,1,248,1,2,250
KOR,Badminton,14,11,86,12,37,123
KOR,Baseball,24,24,20,0,48,68
KOR,Baseball/Softball,0,0,24,0,0,24
KOR,Basketball,0,0,135,11,11,146
KOR,Boxing,10,3,92,7,20,112
KOR,Canoe Sprint,0,0,1,0,0,1
KOR,Canoeing,0,0,48,0,0,48
KOR,Cycling,0,0,113,0,0,113
KOR,Cycling Road,0,0,1,0,0,1
KOR,Cycling Track,0,0,2,0,0,2
KOR,Diving,0,0,35,0,0,35
KOR,Equestrian,0,0,1,0,0,1
KOR,Equestrianism,0,0,54,0,0,54
KOR,Fencing,17,11,191,9,37,228
KOR,Football,18,0,160,0,18,178
KOR,Golf,0,1,11,0,1,12
KOR,Gymnastics,4,1,503,4,9,512
KOR,Handball,14,25,147,57,96,243
KOR,Hockey,0,0,177,48,48,225
KOR,Judo,18,11,99,17,46,145
KOR,Karate,0,0,1,0,0,1
KOR,Modern Pentathlon,1,0,34,0,1,35
KOR,Rhythmic Gymnastics,0,0,7,0,0,7
KOR,Rowing,0,0,65,0,0,65
KOR,Rugby Sevens,0,0,13,0,0,13
KOR,Sailing,0,0,44,0,0,44
KOR,Shooting,1,7,213,9,17,230
KOR,Sport Climbing,0,0,2,0,0,2
KOR,Swimming,0,1,246,3,4,250
KOR,Synchronized Swimming,0,0,11,0,0,11
KOR,Table Tennis,23,4,80,6,33,113
KOR,Taekwondo,7,12,5,3,22,27
KOR,Tennis,0,0,30,0,0,30
KOR,Triathlon,0,0,1,0,0,1
KOR,Volleyball,12,0,215,0,12,227
KOR,Water Polo,0,0,13,0,0,13
KOR,Weightlifting,5,3,112,4,12,124
KOR,Wrestling,14,11,122,11,36,158
KOS,Athletics,0,0,3,0,0,3
KOS,Boxing,0,0,1,0,0,1
KOS,Cycling,0,0,1,0,0,1
KOS,Judo,0,3,4,0,3,7
KOS,Shooting,0,0,2,0,0,2
KOS,Swimming,0,0,4,0,0,4
KOS,Wrestling,0,0,1,0,0,1
KSA,Archery,0,0,5,0,0,5
KSA,Athletics,0,0,106,1,1,107
KSA,Cycling,0,0,14,0,0,14
KSA,Equestrianism,5,0,23,0,5,28
KSA,Fencing,0,0,12,0,0,12
KSA,Football,0,0,52,0,0,52
KSA,Judo,0,0,5,0,0,5
KSA,Karate,0,0,0,1,1,1
KSA,Rowing,0,0,1,0,0,1
KSA,Shooting,0,0,15,0,0,15
KSA,Swimming,0,0,10,0,0,10
KSA,Table Tennis,0,0,3,0,0,3
KSA,Taekwondo,0,0,1,0,0,1
KSA,Weightlifting,0,0,9,0,0,9
KUW,Athletics,0,0,51,0,0,51
KUW,Boxing,0,0,3,0,0,3
KUW,Diving,0,0,8,0,0,8
KUW,Fencing,0,0,57,0,0,57
KUW,Football,0,0,51,0,0,51
KUW,Handball,0,0,26,0,0,26
KUW,Judo,0,0,24,0,0,24
KUW,Karate,0,0,1,0,0,1
KUW,Rowing,0,0,2,0,0,2
KUW,Shooting,3,0,25,0,3,28
KUW,Swimming,0,0,37,0,0,37
KUW,Table Tennis,0,0,3,0,0,3
KUW,Taekwondo,0,0,1,0,0,1
KUW,Weightlifting,0,0,2,0,0,2
LAO,Archery,0,0,1,0,0,1
LAO,Athletics,0,0,29,0,0,29
LAO,Boxing,0,0,9,0,0,9
LAO,Cycling,0,0,1,0,0,1
LAO,Judo,0,0,2,0,0,2
LAO,Shooting,0,0,6,0,0,6
LAO,Swimming,0,0,10,0,0,10
LAT,3x3 Basketball,0,4,0,0,4,4
LAT,Art Competitions,0,0,24,0,0,24
LAT,Athletics,1,0,149,4,5,154
LAT,Basketball,0,0,19,0,0,19
LAT,Beach Volleyball,2,0,10,0,2,12
LAT,Boxing,0,0,3,0,0,3
LAT,Canoe Sprint,0,0,1,0,0,1
LAT,Canoeing,0,0,18,2,2,20
LAT,Cycling,1,2,59,0,3,62
LAT,Cycling BMX Racing,0,0,2,0,0,2
LAT,Cycling Road,0,0,3,0,0,3
LAT,Equestrian,0,0,1,0,0,1
LAT,Fencing,0,0,1,0,0,1
LAT,Football,0,0,11,0,0,11
LAT,Gymnastics,0,1,26,1,2,28
LAT,Judo,1,0,10,0,1,11
LAT,Karate,0,0,1,0,0,1
LAT,Modern Pentathlon,0,0,16,1,1,17
LAT,Rowing,0,0,8,0,0,8
LAT,Sailing,0,0,9,0,0,9
LAT,Shooting,0,0,15,1,1,16
LAT,Swimming,0,0,32,0,0,32
LAT,Table Tennis,0,0,1,0,0,1
LAT,Tennis,0,0,10,0,0,10
LAT,Weightlifting,2,0,19,1,3,22
LAT,Wrestling,0,0,18,1,1,19
LBA,Archery,0,0,1,0,0,1
LBA,Athletics,0,0,28,0,0,28
LBA,Cycling,0,0,14,0,0,14
LBA,Judo,0,0,8,0,0,8
LBA,Rowing,0,0,2,0,0,2
LBA,Swimming,0,0,15,0,0,15
LBA,Table Tennis,0,0,1,0,0,1
LBA,Taekwondo,0,0,3,0,0,3
LBA,Volleyball,0,0,9,0,0,9
LBA,Weightlifting,0,0,7,0,0,7
LBN,Athletics,0,0,1,0,0,1
LBN,Judo,0,0,1,0,0,1
LBN,Shooting,0,0,1,0,0,1
LBN,Swimming,0,0,2,0,0,2
LBN,Weightlifting,0,0,1,0,0,1
LBR,Athletics,0,0,74,0,0,74
LBR,Boxing,0,0,4,0,0,4
LCA,Athletics,0,0,20,0,0,20
LCA,Sailing,0,0,5,0,0,5
LCA,Swimming,0,0,8,0,0,8
LES,Athletics,0,0,53,0,0,53
LES,Boxing,0,0,10,0,0,10
LES,Cycling,0,0,1,0,0,1
LES,Swimming,0,0,1,0,0,1
LES,Taekwondo,0,0,3,0,0,3
LIB,Athletics,0,0,29,0,0,29
LIB,Boxing,0,0,9,0,0,9
LIB,Canoeing,0,0,1,0,0,1
LIB,Cycling,0,0,13,0,0,13
LIB,Fencing,0,0,55,0,0,55
LIB,Judo,0,0,18,0,0,18
LIB,Rowing,0,0,1,0,0,1
LIB,Sailing,0,0,3,0,0,3
LIB,Shooting,0,0,26,0,0,26
LIB,Swimming,0,0,43,0,0,43
LIB,Table Tennis,0,0,3,0,0,3
LIB,Taekwondo,0,0,1,0,0,1
LIB,Weightlifting,0,0,12,1,1,13
LIB,Wrestling,2,0,20,1,3,23
LIE,Artistic Swimming,0,0,2,0,0,2
LIE,Athletics,0,0,33,0,0,33
LIE,Cycling,0,0,14,0,0,14
LIE,Equestrianism,0,0,1,0,0,1
LIE,Gymnastics,0,0,7,0,0,7
LIE,Judo,0,0,17,0,0,17
LIE,Shooting,0,0,16,0,0,16
LIE,Swimming,0,0,10,0,0,10
LIE,Tennis,0,0,2,0,0,2
LTU,Artistic Gymnastics,0,0,7,0,0,7
LTU,Athletics,1,3,118,1,5,123
LTU,Badminton,0,0,3,0,0,3
LTU,Basketball,35,0,48,0,35,83
LTU,Boxing,1,0,17,0,1,18
LTU,Canoe Sprint,0,0,1,0,0,1
LTU,Canoeing,2,0,23,1,3,26
LTU,Cycling,1,0,80,0,1,81
LTU,Cycling Road,0,0,2,0,0,2
LTU,Cycling Track,0,0,7,0,0,7
LTU,Football,0,0,11,0,0,11
LTU,Gymnastics,0,0,23,0,0,23
LTU,Judo,0,0,9,0,0,9
LTU,Modern Pentathlon,1,1,18,3,5,23
LTU,Rhythmic Gymnastics,0,0,1,0,0,1
LTU,Rowing,4,0,33,2,6,39
LTU,Sailing,0,0,11,1,1,12
LTU,Shooting,0,1,7,0,1,8
LTU,Swimming,0,1,89,0,1,90
LTU,Table Tennis,0,0,5,0,0,5
LTU,Tennis,0,0,1,0,0,1
LTU,Weightlifting,1,0,6,0,1,7
LTU,Wrestling,2,0,15,0,2,17
LUX,Archery,0,0,11,0,0,11
LUX,Art Competitions,0,2,39,1,3,42
LUX,Athletics,0,2,102,0,2,104
LUX,Boxing,0,0,29,0,0,29
LUX,Canoeing,0,0,19,0,0,19
LUX,Cycling,0,0,72,0,0,72
LUX,Cycling Road,0,0,4,0,0,4
LUX,Equestrian,0,0,1,0,0,1
LUX,Fencing,0,0,58,0,0,58
LUX,Football,0,0,67,0,0,67
LUX,Gymnastics,0,0,433,0,0,433
LUX,Judo,0,0,4,0,0,4
LUX,Sailing,0,0,1,0,0,1
LUX,Shooting,0,0,22,0,0,22
LUX,Swimming,0,0,56,0,0,56
LUX,Table Tennis,0,0,8,0,0,8
LUX,Tennis,0,0,9,0,0,9
LUX,Triathlon,0,0,5,0,0,5
LUX,Water Polo,0,0,7,0,0,7
LUX,Weightlifting,0,0,13,1,1,14
LUX,Wrestling,0,0,18,0,0,18
MAD,Athletics,0,0,59,0,0,59
MAD,Boxing,0,0,12,0,0,12
MAD,Cycling,0,0,1,0,0,1
MAD,Judo,0,0,14,0,0,14
MAD,Swimming,0,0,23,0,0,23
MAD,Tennis,0,0,8,0,0,8
MAD,Weightlifting,0,0,5,0,0,5
MAD,Wrestling,0,0,1,0,0,1
MAL,Athletics,0,0,13,0,0,13
MAL,Hockey,0,0,17,0,0,17
MAL,Shooting,0,0,5,0,0,5
MAL,Swimming,0,0,5,0,0,5
MAL,Weightlifting,0,0,5,0,0,5
MAR,Archery,0,0,1,0,0,1
MAR,Athletics,8,7,193,5,20,213
MAR,Basketball,0,0,12,0,0,12
MAR,Beach Volleyball,0,0,2,0,0,2
MAR,Boxing,4,0,85,0,4,89
MAR,Canoe Slalom,0,0,2,0,0,2
MAR,Canoeing,0,0,3,0,0,3
MAR,Cycling,0,0,20,0,0,20
MAR,Cycling Road,0,0,1,0,0,1
MAR,Equestrian,0,0,8,0,0,8
MAR,Equestrianism,0,0,2,0,0,2
MAR,Fencing,0,0,31,0,0,31
MAR,Football,0,0,110,0,0,110
MAR,Golf,0,0,2,0,0,2
MAR,Gymnastics,0,0,49,0,0,49
MAR,Judo,0,0,31,0,0,31
MAR,Karate,0,0,1,0,0,1
MAR,Modern Pentathlon,0,0,2,0,0,2
MAR,Rowing,0,0,1,0,0,1
MAR,Sailing,0,0,2,0,0,2
MAR,Shooting,0,0,10,0,0,10
MAR,Surfing,0,0,1,0,0,1
MAR,Swimming,0,0,11,0,0,11
MAR,Table Tennis,0,0,1,0,0,1
MAR,Taekwondo,0,0,18,0,0,18
MAR,Tennis,0,0,6,0,0,6
MAR,Triathlon,0,0,1,0,0,1
MAR,Weightlifting,0,0,12,0,0,12
MAR,Wrestling,0,0,41,0,0,41
MAS,Archery,0,0,24,0,0,24
MAS,Artistic Gymnastics,0,0,12,0,0,12
MAS,Athletics,0,0,68,0,0,68
MAS,Badminton,5,0,45,9,14,59
MAS,Boxing,0,0,3,0,0,3
MAS,Canoeing,0,0,1,0,0,1
MAS,Cycling,1,0,50,0,1,51
MAS,Cycling Track,0,0,3,1,1,4
MAS,Diving,1,0,39,2,3,42
MAS,Fencing,0,0,4,0,0,4
MAS,Football,0,0,15,0,0,15
MAS,Golf,0,0,6,0,0,6
MAS,Gymnastics,0,0,9,0,0,9
MAS,Hockey,0,0,126,0,0,126
MAS,Judo,0,0,1,0,0,1
MAS,Sailing,0,0,11,0,0,11
MAS,Shooting,0,0,23,0,0,23
MAS,Swimming,0,0,97,0,0,97
MAS,Table Tennis,0,0,4,0,0,4
MAS,Taekwondo,0,0,4,0,0,4
MAS,Weightlifting,0,0,11,0,0,11
MAS,Wrestling,0,0,2,0,0,2
MAW,Archery,0,0,2,0,0,2
MAW,Athletics,0,0,47,0,0,47
MAW,Boxing,0,0,16,0,0,16
MAW,Cycling,0,0,17,0,0,17
MAW,Judo,0,0,1,0,0,1
MAW,Swimming,0,0,9,0,0,9
MDA,Archery,0,0,8,0,0,8
MDA,Athletics,0,0,67,0,0,67
MDA,Boxing,2,0,6,0,2,8
MDA,Canoe Sprint,1,0,4,0,1,5
MDA,Canoeing,0,0,6,2,2,8
MDA,Cycling,0,0,12,0,0,12
MDA,Judo,0,0,13,0,0,13
MDA,Shooting,0,0,6,1,1,7
MDA,Swimming,0,0,43,0,0,43
MDA,Taekwondo,0,0,1,0,0,1
MDA,Tennis,0,0,1,0,0,1
MDA,Weightlifting,2,0,21,0,2,23
MDA,Wrestling,1,0,20,0,1,21
MDV,Athletics,0,0,34,0,0,34
MDV,Badminton,0,0,2,0,0,2
MDV,Swimming,0,0,17,0,0,17
MEX,Archery,3,0,61,1,4,65
MEX,Art Competitions,0,0,18,0,0,18
MEX,Artistic Gymnastics,0,0,12,0,0,12
MEX,Artistic Swimming,0,0,2,0,0,2
MEX,Athletics,2,3,382,6,11,393
MEX,Badminton,0,0,5,0,0,5
MEX,Baseball/Softball,0,0,39,0,0,39
MEX,Basketball,11,0,73,0,11,84
MEX,Beach Volleyball,0,0,14,0,0,14
MEX,Boxing,8,2,87,3,13,100
MEX,Canoe Slalom,0,0,1,0,0,1
MEX,Canoeing,0,0,64,0,0,64
MEX,Cycling,1,0,139,1,2,141
MEX,Cycling Mountain Bike,0,0,2,0,0,2
MEX,Cycling Road,0,0,2,0,0,2
MEX,Cycling Track,0,0,6,0,0,6
MEX,Diving,9,1,161,9,19,180
MEX,Equestrian,0,0,9,0,0,9
MEX,Equestrianism,12,4,168,1,17,185
MEX,Fencing,0,0,127,1,1,128
MEX,Football,22,16,168,0,38,206
MEX,Golf,0,0,7,0,0,7
MEX,Gymnastics,0,0,244,0,0,244
MEX,Hockey,0,0,34,0,0,34
MEX,Judo,0,0,31,0,0,31
MEX,Marathon Swimming,0,0,1,0,0,1
MEX,Modern Pentathlon,1,0,78,0,1,79
MEX,Polo,7,0,0,0,7,7
MEX,Rhythmic Gymnastics,0,0,1,0,0,1
MEX,Rowing,0,0,70,0,0,70
MEX,Sailing,0,0,68,0,0,68
MEX,Shooting,0,0,118,1,1,119
MEX,Swimming,1,1,395,0,2,397
MEX,Synchronized Swimming,0,0,34,0,0,34
MEX,Table Tennis,0,0,5,0,0,5
MEX,Taekwondo,3,2,12,2,7,19
MEX,Tennis,0,0,33,0,0,33
MEX,Trampoline Gymnastics,0,0,1,0,0,1
MEX,Triathlon,0,0,19,0,0,19
MEX,Volleyball,0,0,36,0,0,36
MEX,Water Polo,0,0,40,0,0,40
MEX,Weightlifting,1,1,30,0,2,32
MEX,Wrestling,0,0,72,1,1,73
MGL,3x3 Basketball,0,0,4,0,0,4
MGL,Archery,0,0,26,0,0,26
MGL,Athletics,0,0,25,0,0,25
MGL,Boxing,4,1,50,2,7,57
MGL,Cycling,0,0,24,0,0,24
MGL,Gymnastics,0,0,49,0,0,49
MGL,Judo,6,1,97,4,11,108
MGL,Shooting,1,0,71,1,2,73
MGL,Swimming,0,0,11,0,0,11
MGL,Table Tennis,0,0,2,0,0,2
MGL,Taekwondo,0,0,1,0,0,1
MGL,Weightlifting,0,0,15,0,0,15
MGL,Wrestling,6,0,109,4,10,119
MHL,Athletics,0,0,6,0,0,6
MHL,Swimming,0,0,8,0,0,8
MHL,Taekwondo,0,0,1,0,0,1
MHL,Weightlifting,0,0,1,0,0,1
MKD,Athletics,0,0,11,0,0,11
MKD,Canoeing,0,0,6,0,0,6
MKD,Judo,0,0,2,0,0,2
MKD,Karate,0,0,1,0,0,1
MKD,Shooting,0,0,8,0,0,8
MKD,Swimming,0,0,32,0,0,32
MKD,Taekwondo,0,0,0,1,1,1
MKD,Wrestling,1,0,8,0,1,9
MLI,Athletics,0,0,35,0,0,35
MLI,Basketball,0,0,12,0,0,12
MLI,Boxing,0,0,4,0,0,4
MLI,Football,0,0,16,0,0,16
MLI,Judo,0,0,14,0,0,14
MLI,Swimming,0,0,11,0,0,11
MLI,Taekwondo,0,0,4,0,0,4
MLT,Archery,0,0,4,0,0,4
MLT,Athletics,0,0,21,0,0,21
MLT,Badminton,0,0,1,0,0,1
MLT,Cycling,0,0,18,0,0,18
MLT,Judo,0,0,8,0,0,8
MLT,Sailing,0,0,10,0,0,10
MLT,Shooting,0,0,20,0,0,20
MLT,Swimming,0,0,18,0,0,18
MLT,Water Polo,0,0,18,0,0,18
MLT,Weightlifting,0,0,2,0,0,2
MLT,Wrestling,0,0,4,0,0,4
MNE,Athletics,0,0,8,0,0,8
MNE,Boxing,0,0,2,0,0,2
MNE,Handball,0,0,30,14,14,44
MNE,Judo,0,0,4,0,0,4
MNE,Sailing,0,0,3,0,0,3
MNE,Shooting,0,0,5,0,0,5
MNE,Swimming,0,0,5,0,0,5
MNE,Tennis,0,0,1,0,0,1
MNE,Water Polo,0,0,52,0,0,52
MON,Archery,0,0,2,0,0,2
MON,Art Competitions,1,0,7,0,1,8
MON,Athletics,0,0,16,0,0,16
MON,Cycling,0,0,1,0,0,1
MON,Fencing,0,0,7,0,0,7
MON,Gymnastics,0,0,8,0,0,8
MON,Judo,0,0,9,0,0,9
MON,Rowing,0,0,8,0,0,8
MON,Sailing,0,0,13,0,0,13
MON,Shooting,0,0,51,0,0,51
MON,Swimming,0,0,14,0,0,14
MON,Table Tennis,0,0,1,0,0,1
MON,Taekwondo,0,0,1,0,0,1
MON,Triathlon,0,0,1,0,0,1
MON,Weightlifting,0,0,2,0,0,2
MOZ,Athletics,1,1,36,0,2,38
MOZ,Boxing,0,0,7,0,0,7
MOZ,Canoe Sprint,0,0,1,0,0,1
MOZ,Canoeing,0,0,4,0,0,4
MOZ,Judo,0,0,4,0,0,4
MOZ,Sailing,0,0,3,0,0,3
MOZ,Swimming,0,0,31,0,0,31
MRI,Archery,0,0,3,0,0,3
MRI,Athletics,0,0,49,0,0,49
MRI,Badminton,0,0,28,0,0,28
MRI,Beach Volleyball,0,0,2,0,0,2
MRI,Boxing,1,0,15,0,1,16
MRI,Cycling,0,0,2,0,0,2
MRI,Judo,0,0,7,0,0,7
MRI,Sailing,0,0,1,0,0,1
MRI,Swimming,0,0,27,0,0,27
MRI,Table Tennis,0,0,5,0,0,5
MRI,Triathlon,0,0,2,0,0,2
MRI,Weightlifting,0,0,8,0,0,8
MRI,Wrestling,0,0,2,0,0,2
MTN,Athletics,0,0,24,0,0,24
MTN,Wrestling,0,0,7,0,0,7
MYA,Archery,0,0,5,0,0,5
MYA,Athletics,0,0,30,0,0,30
MYA,Badminton,0,0,1,0,0,1
MYA,Boxing,0,0,20,0,0,20
MYA,Canoeing,0,0,2,0,0,2
MYA,Football,0,0,13,0,0,13
MYA,Judo,0,0,3,0,0,3
MYA,Rowing,0,0,2,0,0,2
MYA,Sailing,0,0,6,0,0,6
MYA,Shooting,0,0,7,0,0,7
MYA,Swimming,0,0,7,0,0,7
MYA,Weightlifting,0,0,17,0,0,17
NAM,Athletics,0,0,29,5,5,34
NAM,Boxing,0,0,14,0,0,14
NAM,Cycling,0,0,10,0,0,10
NAM,Cycling Mountain Bike,0,0,2,0,0,2
NAM,Cycling Road,0,0,2,0,0,2
NAM,Gymnastics,0,0,5,0,0,5
NAM,Marathon Swimming,0,0,1,0,0,1
NAM,Rowing,0,0,1,0,0,1
NAM,Shooting,0,0,8,0,0,8
NAM,Swimming,0,0,9,0,0,9
NAM,Wrestling,0,0,2,0,0,2
NBO,Athletics,0,0,2,0,0,2
NCA,Athletics,0,0,39,0,0,39
NCA,Baseball,0,0,20,0,0,20
NCA,Boxing,0,0,14,0,0,14
NCA,Cycling,0,0,10,0,0,10
NCA,Judo,0,0,6,0,0,6
NCA,Rowing,0,0,2,0,0,2
NCA,Shooting,0,0,9,0,0,9
NCA,Swimming,0,0,23,0,0,23
NCA,Taekwondo,0,0,1,0,0,1
NCA,Weightlifting,0,0,12,0,0,12
NCA,Wrestling,0,0,1,0,0,1
NED,3x3 Basketball,0,0,4,0,0,4
NED,Archery,1,8,52,2,11,63
NED,Art Competitions,4,2,202,1,7,209
NED,Artistic Gymnastics,0,0,25,0,0,25
NED,Artistic Swimming,0,0,2,0,0,2
NED,Athletics,12,11,541,12,35,576
NED,Badminton,0,0,35,1,1,36
NED,Baseball,0,0,92,0,0,92
NED,Beach Volleyball,2,0,32,0,2,34
NED,Boxing,5,1,59,2,8,67
NED,Canoe Slalom,0,0,1,0,0,1
NED,Canoeing,8,0,73,4,12,85
NED,Cycling,17,25,406,25,67,473
NED,Cycling BMX Racing,1,1,4,0,2,6
NED,Cycling Mountain Bike,0,0,4,0,0,4
NED,Cycling Road,1,1,8,2,4,12
NED,Cycling Track,2,6,15,1,9,24
NED,Diving,0,0,37,0,0,37
NED,Equestrian,1,0,17,0,1,18
NED,Equestrianism,7,18,192,31,56,248
NED,Fencing,30,0,222,1,31,253
NED,Football,42,0,91,0,42,133
NED,Golf,0,0,2,0,0,2
NED,Gymnastics,0,12,337,0,12,349
NED,Handball,0,0,29,0,0,29
NED,Hockey,88,98,181,87,273,454
NED,Judo,18,4,80,2,24,104
